,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
37562,1880-08-01 00:00:00,18.901,2.225,São Caetano Do Sul,Brazil,23.31S,46.31W
37563,1880-10-01 00:00:00,18.896,1.386,São Caetano Do Sul,Brazil,23.31S,46.31W
37564,1882-10-01 00:00:00,19.469,0.878,São Caetano Do Sul,Brazil,23.31S,46.31W
37565,1891-02-01 00:00:00,22.967,0.709,São Caetano Do Sul,Brazil,23.31S,46.31W
37566,1912-06-01,16.715,0.282,São Caetano Do Sul,Brazil,23.31S,46.31W
37567,1972-08-01,18.057,0.339,São Caetano Do Sul,Brazil,23.31S,46.31W
37568,1999-07-01,17.432,0.409,São Caetano Do Sul,Brazil,23.31S,46.31W
37569,2003-03-01,22.936,0.216,São Caetano Do Sul,Brazil,23.31S,46.31W
37570,2004-08-01,17.79,0.279,São Caetano Do Sul,Brazil,23.31S,46.31W
37571,1855-06-01 00:00:00,18.211,2.352,São Carlos,Brazil,21.70S,47.60W
37572,1861-12-01 00:00:00,22.176,2.535,São Carlos,Brazil,21.70S,47.60W
37573,1863-12-01 00:00:00,23.044,1.365,São Carlos,Brazil,21.70S,47.60W
37574,1870-06-01 00:00:00,18.936,1.392,São Carlos,Brazil,21.70S,47.60W
37575,1871-01-01 00:00:00,24.05,1.744,São Carlos,Brazil,21.70S,47.60W
37576,1884-07-01 00:00:00,17.653,1.191,São Carlos,Brazil,21.70S,47.60W
37577,1900-09-01,21.888,0.727,São Carlos,Brazil,21.70S,47.60W
37578,1961-09-01,24.57,0.535,São Carlos,Brazil,21.70S,47.60W
37579,1965-09-01,23.263,0.529,São Carlos,Brazil,21.70S,47.60W
37580,1966-02-01,25.435,0.519,São Carlos,Brazil,21.70S,47.60W
37581,1979-04-01,21.399,0.316,São Carlos,Brazil,21.70S,47.60W
37582,1990-01-01,25.076,0.23,São Carlos,Brazil,21.70S,47.60W
37583,1880-01-01 00:00:00,25.028,1.642,São Gonçalo,Brazil,23.31S,42.82W
37584,1885-08-01 00:00:00,21.785,1.157,São Gonçalo,Brazil,23.31S,42.82W
37585,1887-05-01 00:00:00,22.599,0.769,São Gonçalo,Brazil,23.31S,42.82W
37586,1899-05-01 00:00:00,24.542,1.079,São Gonçalo,Brazil,23.31S,42.82W
37587,1902-10-01,21.492,0.768,São Gonçalo,Brazil,23.31S,42.82W
37588,1929-02-01,26.554,0.666,São Gonçalo,Brazil,23.31S,42.82W
37589,1939-02-01,26.868,0.725,São Gonçalo,Brazil,23.31S,42.82W
37590,1941-09-01,20.389,1.468,São Gonçalo,Brazil,23.31S,42.82W
37591,1943-09-01,20.985,0.907,São Gonçalo,Brazil,23.31S,42.82W
37592,1947-08-01,21.569,0.736,São Gonçalo,Brazil,23.31S,42.82W
37593,1993-04-01,26.391,0.321,São Gonçalo,Brazil,23.31S,42.82W
37594,2006-01-01,26.668,0.587,São Gonçalo,Brazil,23.31S,42.82W
37595,1832-12-01 00:00:00,23.255,4.486,São João De Meriti,Brazil,23.31S,42.82W
37596,1836-07-01 00:00:00,23.287,2.908,São João De Meriti,Brazil,23.31S,42.82W
37597,1870-01-01 00:00:00,25.967,1.685,São João De Meriti,Brazil,23.31S,42.82W
37598,1876-07-01 00:00:00,21.879,2.449,São João De Meriti,Brazil,23.31S,42.82W
37599,1980-02-01,26.825,0.333,São João De Meriti,Brazil,23.31S,42.82W
37600,1990-07-01,22.506,0.341,São João De Meriti,Brazil,23.31S,42.82W
37601,1839-04-01 00:00:00,20.956,1.765,São José,Brazil,28.13S,48.18W
37603,1863-07-01 00:00:00,17.036,1.692,São José,Brazil,28.13S,48.18W
37604,1867-01-01 00:00:00,22.025,2.361,São José,Brazil,28.13S,48.18W
37605,1893-06-01 00:00:00,16.957,0.638,São José,Brazil,28.13S,48.18W
37606,1968-03-01,23.575,0.537,São José,Brazil,28.13S,48.18W
37607,1978-12-01,22.154,0.504,São José,Brazil,28.13S,48.18W
37608,1985-06-01,18.863,0.577,São José,Brazil,28.13S,48.18W
37609,2010-11-01,20.864,0.445,São José,Brazil,28.13S,48.18W
37610,1832-08-01 00:00:00,20.678,2.324,São José Do Rio Prêto,Brazil,20.09S,49.48W
37611,1833-05-01 00:00:00,20.141,1.498,São José Do Rio Prêto,Brazil,20.09S,49.48W
37612,1842-11-01 00:00:00,23.595,1.481,São José Do Rio Prêto,Brazil,20.09S,49.48W
37614,1888-07-01 00:00:00,19.933,0.848,São José Do Rio Prêto,Brazil,20.09S,49.48W
37615,1907-11-01,24.434,0.366,São José Do Rio Prêto,Brazil,20.09S,49.48W
37616,1912-12-01,23.592,0.599,São José Do Rio Prêto,Brazil,20.09S,49.48W
37617,1913-12-01,24.216,1.086,São José Do Rio Prêto,Brazil,20.09S,49.48W
37618,1986-02-01,24.762,0.357,São José Do Rio Prêto,Brazil,20.09S,49.48W
37619,1993-08-01,22.006,0.255,São José Do Rio Prêto,Brazil,20.09S,49.48W
37620,1998-10-01,24.428,0.229,São José Do Rio Prêto,Brazil,20.09S,49.48W
37621,1835-08-01 00:00:00,16.842,2.494,São José Dos Campos,Brazil,23.31S,46.31W
37623,1859-06-01 00:00:00,15.72,1.749,São José Dos Campos,Brazil,23.31S,46.31W
37624,1866-01-01 00:00:00,22.381,1.219,São José Dos Campos,Brazil,23.31S,46.31W
37625,1879-06-01 00:00:00,14.974,2.526,São José Dos Campos,Brazil,23.31S,46.31W
37626,1908-07-01,16.713,0.678,São José Dos Campos,Brazil,23.31S,46.31W
37627,1934-08-01,17.607,0.551,São José Dos Campos,Brazil,23.31S,46.31W
37628,1935-04-01,19.02,0.534,São José Dos Campos,Brazil,23.31S,46.31W
37629,1938-08-01,16.852,0.281,São José Dos Campos,Brazil,23.31S,46.31W
37630,1959-01-01,23.222,0.324,São José Dos Campos,Brazil,23.31S,46.31W
37631,1968-05-01,15.684,0.487,São José Dos Campos,Brazil,23.31S,46.31W
37632,1974-12-01,20.846,0.592,São José Dos Campos,Brazil,23.31S,46.31W
37633,1987-03-01,22.296,0.202,São José Dos Campos,Brazil,23.31S,46.31W
37634,1841-10-01 00:00:00,16.265,1.529,São José Dos Pinhais,Brazil,24.92S,49.66W
37635,1852-06-01 00:00:00,13.628,1.731,São José Dos Pinhais,Brazil,24.92S,49.66W
37636,1861-04-01 00:00:00,17.628,0.907,São José Dos Pinhais,Brazil,24.92S,49.66W
37637,1937-10-01,16.513,0.594,São José Dos Pinhais,Brazil,24.92S,49.66W
37638,1942-11-01,19.328,0.688,São José Dos Pinhais,Brazil,24.92S,49.66W
37639,1957-10-01,18.457,0.365,São José Dos Pinhais,Brazil,24.92S,49.66W
37640,2013-06-01,15.032,0.248,São José Dos Pinhais,Brazil,24.92S,49.66W
37641,1838-06-01 00:00:00,12.456,1.918,São Leopoldo,Brazil,29.74S,51.69W
37642,1839-04-01 00:00:00,17.993,1.805,São Leopoldo,Brazil,29.74S,51.69W
37643,1852-03-01 00:00:00,21.207,2.217,São Leopoldo,Brazil,29.74S,51.69W
37644,1885-05-01 00:00:00,15.236,1.778,São Leopoldo,Brazil,29.74S,51.69W
37645,1891-10-01 00:00:00,17.889,0.555,São Leopoldo,Brazil,29.74S,51.69W
37646,1901-02-01,22.831,0.766,São Leopoldo,Brazil,29.74S,51.69W
37647,1941-05-01,15.918,0.658,São Leopoldo,Brazil,29.74S,51.69W
37648,1990-06-01,11.66,0.53,São Leopoldo,Brazil,29.74S,51.69W
37649,1996-12-01,23.771,0.561,São Leopoldo,Brazil,29.74S,51.69W
37650,2006-06-01,14.831,0.579,São Leopoldo,Brazil,29.74S,51.69W
37652,1926-09-01,26.583,0.551,São Luís,Brazil,2.41S,44.20W
37653,1930-09-01,27.001,0.504,São Luís,Brazil,2.41S,44.20W
37654,1949-03-01,25.977,0.408,São Luís,Brazil,2.41S,44.20W
37655,1952-12-01,27.236,0.411,São Luís,Brazil,2.41S,44.20W
37656,1984-09-01,26.541,0.196,São Luís,Brazil,2.41S,44.20W
37657,1990-12-01,27.406,0.314,São Luís,Brazil,2.41S,44.20W
37658,2008-09-01,27.856,1.068,São Luís,Brazil,2.41S,44.20W
37659,1856-03-01 00:00:00,20.992,1.282,São Paulo,Brazil,23.31S,46.31W
37660,1915-12-01,21.386,0.502,São Paulo,Brazil,23.31S,46.31W
37661,1921-04-01,19.504,0.435,São Paulo,Brazil,23.31S,46.31W
37662,1978-09-01,18.62,0.222,São Paulo,Brazil,23.31S,46.31W
37663,1996-10-01,20.552,0.277,São Paulo,Brazil,23.31S,46.31W
37665,1896-05-01 00:00:00,16.503,0.627,São Vicente,Brazil,23.31S,46.31W
37666,1901-11-01,20.093,0.734,São Vicente,Brazil,23.31S,46.31W
37667,1906-10-01,20.279,0.579,São Vicente,Brazil,23.31S,46.31W
37668,1914-11-01,22.116,0.614,São Vicente,Brazil,23.31S,46.31W
37669,1923-02-01,22.587,0.432,São Vicente,Brazil,23.31S,46.31W
37670,1942-11-01,21.422,1.183,São Vicente,Brazil,23.31S,46.31W
37671,1957-01-01,22.871,0.285,São Vicente,Brazil,23.31S,46.31W
37672,1962-04-01,19.803,0.346,São Vicente,Brazil,23.31S,46.31W
37673,1973-05-01,18.172,0.495,São Vicente,Brazil,23.31S,46.31W
37674,1986-10-01,19.987,0.192,São Vicente,Brazil,23.31S,46.31W
37675,2012-03-01,22.707,0.13,São Vicente,Brazil,23.31S,46.31W
37676,1756-05-01 00:00:00,12.09,6.655,Saarbrücken,Germany,49.03N,7.35E
37677,1762-11-01 00:00:00,3.064,2.33,Saarbrücken,Germany,49.03N,7.35E
37678,1767-10-01 00:00:00,8.937,3.069,Saarbrücken,Germany,49.03N,7.35E
37679,1768-01-01 00:00:00,-3.15,13.726,Saarbrücken,Germany,49.03N,7.35E
37680,1774-11-01 00:00:00,0.997,8.59,Saarbrücken,Germany,49.03N,7.35E
37681,1809-05-01 00:00:00,14.198,2.976,Saarbrücken,Germany,49.03N,7.35E
37682,1814-04-01 00:00:00,10.242,1.651,Saarbrücken,Germany,49.03N,7.35E
37683,1824-02-01 00:00:00,2.965,3.3,Saarbrücken,Germany,49.03N,7.35E
37684,1838-12-01 00:00:00,0.205,2.632,Saarbrücken,Germany,49.03N,7.35E
37685,1860-07-01 00:00:00,15.511,0.619,Saarbrücken,Germany,49.03N,7.35E
37686,1861-01-01 00:00:00,-4.931,1.417,Saarbrücken,Germany,49.03N,7.35E
37687,1868-08-01 00:00:00,18.594,0.618,Saarbrücken,Germany,49.03N,7.35E
37688,1888-07-01 00:00:00,15.55,0.359,Saarbrücken,Germany,49.03N,7.35E
37689,1901-08-01,17.169,0.33,Saarbrücken,Germany,49.03N,7.35E
37690,1975-09-01,16.3,0.308,Saarbrücken,Germany,49.03N,7.35E
37691,1980-03-01,5.457,0.187,Saarbrücken,Germany,49.03N,7.35E
37692,1982-08-01,17.516,0.13,Saarbrücken,Germany,49.03N,7.35E
37693,1986-05-01,14.687,0.279,Saarbrücken,Germany,49.03N,7.35E
37694,1988-09-01,14.076,0.205,Saarbrücken,Germany,49.03N,7.35E
37695,1995-07-01,21.445,0.185,Saarbrücken,Germany,49.03N,7.35E
37696,2009-07-01,18.978,0.309,Saarbrücken,Germany,49.03N,7.35E
37697,1745-01-01 00:00:00,9.091,2.03,Sabadell,Spain,40.99N,2.13E
37698,1781-05-01 00:00:00,18.385,2.4,Sabadell,Spain,40.99N,2.13E
37699,1789-11-01 00:00:00,11.345,1.672,Sabadell,Spain,40.99N,2.13E
37700,1797-07-01 00:00:00,23.713,2.244,Sabadell,Spain,40.99N,2.13E
37701,1855-04-01 00:00:00,13.397,1.378,Sabadell,Spain,40.99N,2.13E
37702,1873-03-01 00:00:00,12.838,0.754,Sabadell,Spain,40.99N,2.13E
37703,1900-03-01,9.918,0.412,Sabadell,Spain,40.99N,2.13E
37704,1906-09-01,21.458,0.387,Sabadell,Spain,40.99N,2.13E
37705,1927-10-01,17.972,0.357,Sabadell,Spain,40.99N,2.13E
37706,1960-08-01,23.081,0.653,Sabadell,Spain,40.99N,2.13E
37707,1975-07-01,23.779,0.409,Sabadell,Spain,40.99N,2.13E
37708,1994-12-01,12.344,0.165,Sabadell,Spain,40.99N,2.13E
37709,1998-07-01,24.63,0.346,Sabadell,Spain,40.99N,2.13E
37710,2003-07-01,26.332,0.348,Sabadell,Spain,40.99N,2.13E
37711,2008-05-01,17.449,0.311,Sabadell,Spain,40.99N,2.13E
37713,1855-02-01 00:00:00,23.349,1.463,Sabará,Brazil,20.09S,44.36W
37714,1858-02-01 00:00:00,22.717,0.92,Sabará,Brazil,20.09S,44.36W
37715,1863-05-01 00:00:00,18.595,2.048,Sabará,Brazil,20.09S,44.36W
37716,1864-07-01 00:00:00,17.456,1.289,Sabará,Brazil,20.09S,44.36W
37717,1869-09-01 00:00:00,21.175,1.008,Sabará,Brazil,20.09S,44.36W
37718,1890-03-01 00:00:00,23.152,1.097,Sabará,Brazil,20.09S,44.36W
37719,1891-04-01 00:00:00,21.257,0.719,Sabará,Brazil,20.09S,44.36W
37720,1897-04-01 00:00:00,22.18,1.225,Sabará,Brazil,20.09S,44.36W
37721,1906-04-01,20.698,0.74,Sabará,Brazil,20.09S,44.36W
37722,1912-12-01,21.761,0.406,Sabará,Brazil,20.09S,44.36W
37723,1930-07-01,18.602,0.63,Sabará,Brazil,20.09S,44.36W
37724,1956-09-01,21.689,0.273,Sabará,Brazil,20.09S,44.36W
37725,1970-06-01,19.588,0.353,Sabará,Brazil,20.09S,44.36W
37726,1970-09-01,21.011,0.212,Sabará,Brazil,20.09S,44.36W
37727,1970-12-01,23.682,0.762,Sabará,Brazil,20.09S,44.36W
37728,2004-06-01,18.473,0.33,Sabará,Brazil,20.09S,44.36W
37729,1793-04-01 00:00:00,23.865,2.148,Sabha,Libya,26.52N,14.33E
37730,1813-06-01 00:00:00,31.077,2.071,Sabha,Libya,26.52N,14.33E
37731,1829-10-01 00:00:00,23.991,2.077,Sabha,Libya,26.52N,14.33E
37732,1841-01-01 00:00:00,10.643,2.157,Sabha,Libya,26.52N,14.33E
37733,1844-05-01 00:00:00,27.394,1.505,Sabha,Libya,26.52N,14.33E
37734,1876-06-01 00:00:00,30.263,1.379,Sabha,Libya,26.52N,14.33E
37735,1884-02-01 00:00:00,13.988,1.422,Sabha,Libya,26.52N,14.33E
37736,1894-08-01 00:00:00,30.057,0.937,Sabha,Libya,26.52N,14.33E
37737,1910-06-01,30.261,0.816,Sabha,Libya,26.52N,14.33E
37738,1912-08-01,30.842,0.714,Sabha,Libya,26.52N,14.33E
37739,1934-07-01,31.443,0.542,Sabha,Libya,26.52N,14.33E
37740,1949-06-01,31.294,0.375,Sabha,Libya,26.52N,14.33E
37741,1973-07-01,31.734,1.077,Sabha,Libya,26.52N,14.33E
37742,1976-03-01,16.827,0.602,Sabha,Libya,26.52N,14.33E
37743,1989-04-01,25.523,0.617,Sabha,Libya,26.52N,14.33E
37744,1992-12-01,13.706,0.864,Sabha,Libya,26.52N,14.33E
37745,1996-09-01,32.037,1.852,Sabha,Libya,26.52N,14.33E
37746,2005-12-01,14.149,0.38,Sabha,Libya,26.52N,14.33E
37747,2012-06-01,31.864,1.544,Sabha,Libya,26.52N,14.33E
37748,1760-09-01 00:00:00,25.64,3.518,Sabratah,Libya,32.95N,12.45E
37749,1762-12-01 00:00:00,11.657,4.678,Sabratah,Libya,32.95N,12.45E
37750,1784-10-01 00:00:00,20.118,3.651,Sabratah,Libya,32.95N,12.45E
37751,1804-03-01 00:00:00,15.077,1.7,Sabratah,Libya,32.95N,12.45E
37752,1828-07-01 00:00:00,27.284,2.241,Sabratah,Libya,32.95N,12.45E
37753,1834-09-01 00:00:00,26.247,2.679,Sabratah,Libya,32.95N,12.45E
37754,1835-01-01 00:00:00,12.384,2.289,Sabratah,Libya,32.95N,12.45E
37755,1858-08-01 00:00:00,25.505,1.211,Sabratah,Libya,32.95N,12.45E
37756,1867-04-01 00:00:00,18.21,1.219,Sabratah,Libya,32.95N,12.45E
37757,1887-10-01 00:00:00,21.046,1.006,Sabratah,Libya,32.95N,12.45E
37758,1888-02-01 00:00:00,11.743,1.394,Sabratah,Libya,32.95N,12.45E
37759,1897-10-01 00:00:00,21.428,0.527,Sabratah,Libya,32.95N,12.45E
37760,1956-04-01,18.045,0.387,Sabratah,Libya,32.95N,12.45E
37761,1985-05-01,21.389,0.543,Sabratah,Libya,32.95N,12.45E
37762,1833-04-01 00:00:00,15.01,2.252,Sabzevar,Iran,36.17N,57.68E
37763,1880-05-01 00:00:00,21.823,1.659,Sabzevar,Iran,36.17N,57.68E
37764,1906-07-01,28.3,0.448,Sabzevar,Iran,36.17N,57.68E
37765,1911-04-01,14.152,0.494,Sabzevar,Iran,36.17N,57.68E
37766,1922-11-01,11.859,0.836,Sabzevar,Iran,36.17N,57.68E
37767,1943-02-01,2.375,0.375,Sabzevar,Iran,36.17N,57.68E
37768,1950-08-01,26.736,0.278,Sabzevar,Iran,36.17N,57.68E
37769,1980-07-01,29.474,0.448,Sabzevar,Iran,36.17N,57.68E
37770,1982-12-01,2.133,0.512,Sabzevar,Iran,36.17N,57.68E
37771,1997-07-01,30.956,0.299,Sabzevar,Iran,36.17N,57.68E
37772,1852-05-01 00:00:00,16.101,1.517,Sacramento,United States,37.78N,122.03W
37773,1870-01-01 00:00:00,9.285,1.208,Sacramento,United States,37.78N,122.03W
37774,1918-11-01,10.958,0.434,Sacramento,United States,37.78N,122.03W
37775,1931-06-01,18.488,0.377,Sacramento,United States,37.78N,122.03W
37776,1956-09-01,19.178,0.213,Sacramento,United States,37.78N,122.03W
37777,1975-01-01,7.955,0.474,Sacramento,United States,37.78N,122.03W
37778,1818-03-01 00:00:00,23.208,2.259,Sadiqabad,Pakistan,28.13N,70.00E
37780,1835-11-01 00:00:00,19.193,1.785,Sadiqabad,Pakistan,28.13N,70.00E
37781,1838-09-01 00:00:00,29.923,1.574,Sadiqabad,Pakistan,28.13N,70.00E
37782,1844-01-01 00:00:00,13.986,1.638,Sadiqabad,Pakistan,28.13N,70.00E
37783,1854-12-01 00:00:00,15.703,2.056,Sadiqabad,Pakistan,28.13N,70.00E
37786,1871-08-01 00:00:00,32.522,1.404,Sadiqabad,Pakistan,28.13N,70.00E
37787,1882-06-01 00:00:00,35.404,0.784,Sadiqabad,Pakistan,28.13N,70.00E
37788,1884-05-01 00:00:00,33.619,0.724,Sadiqabad,Pakistan,28.13N,70.00E
37789,1887-11-01 00:00:00,20.277,0.798,Sadiqabad,Pakistan,28.13N,70.00E
37790,1896-06-01 00:00:00,35.954,0.238,Sadiqabad,Pakistan,28.13N,70.00E
37791,1929-09-01,30.821,0.659,Sadiqabad,Pakistan,28.13N,70.00E
37792,1935-02-01,17.11,0.403,Sadiqabad,Pakistan,28.13N,70.00E
37793,1949-09-01,32.252,0.25,Sadiqabad,Pakistan,28.13N,70.00E
37794,1958-07-01,34.249,0.193,Sadiqabad,Pakistan,28.13N,70.00E
37795,1962-12-01,14.798,0.335,Sadiqabad,Pakistan,28.13N,70.00E
37796,1990-10-01,26.886,0.509,Sadiqabad,Pakistan,28.13N,70.00E
37797,1991-12-01,17.218,0.625,Sadiqabad,Pakistan,28.13N,70.00E
37798,1993-11-01,22.643,0.607,Sadiqabad,Pakistan,28.13N,70.00E
37799,2008-10-01,29.129,0.132,Sadiqabad,Pakistan,28.13N,70.00E
37800,1756-08-01 00:00:00,25.536,5.852,Safaqis,Tunisia,34.56N,11.68E
37801,1759-05-01 00:00:00,19.105,2.766,Safaqis,Tunisia,34.56N,11.68E
37802,1760-08-01 00:00:00,26.254,4.881,Safaqis,Tunisia,34.56N,11.68E
37803,1795-12-01 00:00:00,13.606,2.567,Safaqis,Tunisia,34.56N,11.68E
37804,1797-10-01 00:00:00,21.95,2.062,Safaqis,Tunisia,34.56N,11.68E
37805,1815-04-01 00:00:00,16.506,2.144,Safaqis,Tunisia,34.56N,11.68E
37806,1827-03-01 00:00:00,15.206,2.065,Safaqis,Tunisia,34.56N,11.68E
37807,1882-09-01 00:00:00,24.234,0.686,Safaqis,Tunisia,34.56N,11.68E
37808,1885-01-01 00:00:00,11.059,0.966,Safaqis,Tunisia,34.56N,11.68E
37809,1902-04-01,17.691,0.405,Safaqis,Tunisia,34.56N,11.68E
37810,1910-09-01,22.95,0.386,Safaqis,Tunisia,34.56N,11.68E
37811,1940-04-01,15.539,0.315,Safaqis,Tunisia,34.56N,11.68E
37812,1956-07-01,24.8,0.625,Safaqis,Tunisia,34.56N,11.68E
37813,1990-05-01,19.854,0.19,Safaqis,Tunisia,34.56N,11.68E
37814,1996-07-01,25.291,0.347,Safaqis,Tunisia,34.56N,11.68E
37815,2004-09-01,25.144,0.196,Safaqis,Tunisia,34.56N,11.68E
37816,1852-11-01 00:00:00,9.542,1.743,Saga,Japan,32.95N,131.17E
37817,1861-10-01 00:00:00,15.716,1.327,Saga,Japan,32.95N,131.17E
37818,1881-12-01 00:00:00,4.637,1.01,Saga,Japan,32.95N,131.17E
37819,1890-03-01 00:00:00,8.989,0.896,Saga,Japan,32.95N,131.17E
37820,1896-03-01 00:00:00,6.139,0.521,Saga,Japan,32.95N,131.17E
37821,1897-07-01 00:00:00,25.614,0.229,Saga,Japan,32.95N,131.17E
37822,1900-06-01,21.105,0.574,Saga,Japan,32.95N,131.17E
37823,1907-08-01,26.266,0.384,Saga,Japan,32.95N,131.17E
37824,1913-08-01,25.616,0.35,Saga,Japan,32.95N,131.17E
37825,1936-08-01,26.095,0.242,Saga,Japan,32.95N,131.17E
37826,1978-03-01,8.191,0.305,Saga,Japan,32.95N,131.17E
37827,1978-09-01,23.903,0.127,Saga,Japan,32.95N,131.17E
37828,1979-01-01,5.256,0.31,Saga,Japan,32.95N,131.17E
37829,1983-08-01,27.436,0.223,Saga,Japan,32.95N,131.17E
37830,1984-07-01,26.861,0.277,Saga,Japan,32.95N,131.17E
37831,1995-10-01,17.55,0.141,Saga,Japan,32.95N,131.17E
37832,2008-06-01,21.897,0.31,Saga,Japan,32.95N,131.17E
37833,1848-04-01 00:00:00,10.498,1.635,Sagamihara,Japan,36.17N,139.23E
37834,1877-11-01 00:00:00,7.826,1.467,Sagamihara,Japan,36.17N,139.23E
37835,1889-12-01 00:00:00,3.115,1.049,Sagamihara,Japan,36.17N,139.23E
37836,1891-04-01 00:00:00,10.095,0.248,Sagamihara,Japan,36.17N,139.23E
37837,1897-10-01 00:00:00,13.222,0.386,Sagamihara,Japan,36.17N,139.23E
37838,1915-04-01,10.076,0.326,Sagamihara,Japan,36.17N,139.23E
37839,1947-01-01,1.273,0.267,Sagamihara,Japan,36.17N,139.23E
37840,1948-09-01,21.448,0.182,Sagamihara,Japan,36.17N,139.23E
37841,1962-04-01,11.543,0.227,Sagamihara,Japan,36.17N,139.23E
37842,1978-08-01,26.499,0.343,Sagamihara,Japan,36.17N,139.23E
37843,1999-06-01,20.73,0.198,Sagamihara,Japan,36.17N,139.23E
37844,1796-10-01 00:00:00,24.842,1.627,Sagar,India,23.31N,79.51E
37846,1833-08-01 00:00:00,24.916,1.576,Sagar,India,23.31N,79.51E
37847,1837-06-01 00:00:00,30.527,2.119,Sagar,India,23.31N,79.51E
37848,1860-02-01 00:00:00,19.467,1.69,Sagar,India,23.31N,79.51E
37849,1871-11-01 00:00:00,20.12,1.385,Sagar,India,23.31N,79.51E
37850,1884-08-01 00:00:00,25.473,0.311,Sagar,India,23.31N,79.51E
37851,1899-04-01 00:00:00,30.08,0.638,Sagar,India,23.31N,79.51E
37852,1943-04-01,29.429,0.295,Sagar,India,23.31N,79.51E
37853,1945-07-01,26.865,0.236,Sagar,India,23.31N,79.51E
37854,1971-09-01,26.323,0.447,Sagar,India,23.31N,79.51E
37855,1977-04-01,30.211,0.314,Sagar,India,23.31N,79.51E
37856,1981-02-01,21.398,0.152,Sagar,India,23.31N,79.51E
37857,1995-02-01,20.253,0.557,Sagar,India,23.31N,79.51E
37858,2003-07-01,27.458,0.254,Sagar,India,23.31N,79.51E
37859,1826-06-01 00:00:00,30.975,2.37,Saharanpur,India,29.74N,77.54E
37860,1832-04-01 00:00:00,26.465,2.948,Saharanpur,India,29.74N,77.54E
37861,1855-04-01 00:00:00,27.293,2.169,Saharanpur,India,29.74N,77.54E
37862,1857-06-01 00:00:00,30.166,1.88,Saharanpur,India,29.74N,77.54E
37863,1883-12-01 00:00:00,12.523,0.704,Saharanpur,India,29.74N,77.54E
37864,1901-11-01,18.811,0.548,Saharanpur,India,29.74N,77.54E
37865,1909-05-01,30.738,0.361,Saharanpur,India,29.74N,77.54E
37866,1951-08-01,28.826,0.287,Saharanpur,India,29.74N,77.54E
37867,1955-09-01,27.185,0.256,Saharanpur,India,29.74N,77.54E
37868,1981-02-01,16.77,0.336,Saharanpur,India,29.74N,77.54E
37869,1987-06-01,32.979,0.308,Saharanpur,India,29.74N,77.54E
37870,1798-06-01 00:00:00,28.951,2.018,Saharsa,India,26.52N,85.97E
37871,1803-10-01 00:00:00,25.209,2.37,Saharsa,India,26.52N,85.97E
37873,1830-11-01 00:00:00,22.05,1.835,Saharsa,India,26.52N,85.97E
37874,1834-01-01 00:00:00,13.931,1.853,Saharsa,India,26.52N,85.97E
37875,1847-01-01 00:00:00,15.363,3.127,Saharsa,India,26.52N,85.97E
37876,1858-09-01 00:00:00,26.88,1.19,Saharsa,India,26.52N,85.97E
37877,1878-07-01 00:00:00,28.378,1.085,Saharsa,India,26.52N,85.97E
37878,1886-04-01 00:00:00,26.233,0.794,Saharsa,India,26.52N,85.97E
37879,1887-08-01 00:00:00,27.442,0.48,Saharsa,India,26.52N,85.97E
37880,1900-12-01,16.789,0.783,Saharsa,India,26.52N,85.97E
37881,1903-07-01,29.299,0.545,Saharsa,India,26.52N,85.97E
37882,1903-08-01,28.174,0.416,Saharsa,India,26.52N,85.97E
37883,1906-10-01,25.433,0.325,Saharsa,India,26.52N,85.97E
37884,1934-04-01,26.758,0.489,Saharsa,India,26.52N,85.97E
37885,1973-03-01,22.578,0.983,Saharsa,India,26.52N,85.97E
37886,1975-03-01,22.746,0.274,Saharsa,India,26.52N,85.97E
37887,1983-07-01,28.711,0.403,Saharsa,India,26.52N,85.97E
37888,1987-12-01,17.616,0.434,Saharsa,India,26.52N,85.97E
37889,1992-06-01,29.28,0.456,Saharsa,India,26.52N,85.97E
37890,1999-10-01,25.618,0.328,Saharsa,India,26.52N,85.97E
37891,1819-02-01 00:00:00,13.375,2.744,Sahiwal,Pakistan,31.35N,73.51E
37893,1834-01-01 00:00:00,10.534,1.951,Sahiwal,Pakistan,31.35N,73.51E
37894,1844-11-01 00:00:00,17.689,1.462,Sahiwal,Pakistan,31.35N,73.51E
37898,1876-05-01 00:00:00,31.873,0.928,Sahiwal,Pakistan,31.35N,73.51E
37899,1886-05-01 00:00:00,30.915,0.575,Sahiwal,Pakistan,31.35N,73.51E
37900,1907-06-01,32.52,0.657,Sahiwal,Pakistan,31.35N,73.51E
37901,1916-03-01,22.609,0.82,Sahiwal,Pakistan,31.35N,73.51E
37902,1917-05-01,28.999,1.597,Sahiwal,Pakistan,31.35N,73.51E
37903,1927-09-01,29.557,0.54,Sahiwal,Pakistan,31.35N,73.51E
37904,1946-03-01,19.806,0.31,Sahiwal,Pakistan,31.35N,73.51E
37905,1976-05-01,31.684,0.394,Sahiwal,Pakistan,31.35N,73.51E
37906,1994-10-01,24.833,0.231,Sahiwal,Pakistan,31.35N,73.51E
37907,1744-10-01 00:00:00,8.877,1.789,Saint Étienne,France,45.81N,3.46E
37909,1756-08-01 00:00:00,16.121,9.216,Saint Étienne,France,45.81N,3.46E
37910,1774-09-01 00:00:00,13.281,3.589,Saint Étienne,France,45.81N,3.46E
