CountryName,CountryCode,Year,Food production index (2004-2006 = 100)
"Micronesia, Fed. Sts.",FSM,1978,95.92
Moldova,MDA,1978,103.77
Mongolia,MNG,1978,126.04
Montenegro,MNE,1978,98.57
Morocco,MAR,1978,40.11
Mozambique,MOZ,1978,60.16
Myanmar,MMR,1978,33.03
Namibia,NAM,1978,82.44
Nepal,NPL,1978,38.46
Netherlands,NLD,1978,81.82
New Caledonia,NCL,1978,71.47
New Zealand,NZL,1978,56.78
Nicaragua,NIC,1978,73.12
Niger,NER,1978,41.55
Nigeria,NGA,1978,27.21
Norway,NOR,1978,97.45
Oman,OMN,1978,24.01
Pakistan,PAK,1978,36.64
Panama,PAN,1978,81.77
Papua New Guinea,PNG,1978,54.09
Paraguay,PRY,1978,34.84
Peru,PER,1978,41.29
Philippines,PHL,1978,51.39
Poland,POL,1978,106.29
Portugal,PRT,1978,71.9
Puerto Rico,PRI,1978,150.27
Qatar,QAT,1978,27.58
Romania,ROM,1978,106.13
Russian Federation,RUS,1978,106.71
Rwanda,RWA,1978,56.36
Samoa,WSM,1978,94.94
Sao Tome and Principe,STP,1978,61.33
Saudi Arabia,SAU,1978,20.67
Senegal,SEN,1978,78.76
Seychelles,SYC,1978,114.6
Sierra Leone,SLE,1978,52.01
Singapore,SGP,1978,1059.74
Solomon Islands,SLB,1978,49.45
Somalia,SOM,1978,75.77
South Africa,ZAF,1978,69.45
Spain,ESP,1978,66.68
Sri Lanka,LKA,1978,70.18
St. Kitts and Nevis,KNA,1978,234.69
St. Lucia,LCA,1978,190.65
St. Vincent and the Grenadines,VCT,1978,100.02
Sudan,SDN,1978,38.63
Suriname,SUR,1978,105.15
Swaziland,SWZ,1978,66.86
Sweden,SWE,1978,105.13
Switzerland,CHE,1978,97.26
Syrian Arab Republic,SYR,1978,36.83
Tanzania,TZA,1978,47.23
Thailand,THA,1978,57
Timor-Leste,TMP,1978,87.39
Togo,TGO,1978,48.89
Tonga,TON,1978,112.95
Trinidad and Tobago,TTO,1978,101.06
Tunisia,TUN,1978,42.93
Turkey,TUR,1978,58.48
Tuvalu,TUV,1978,96.37
Uganda,UGA,1978,62.24
United Arab Emirates,ARE,1978,10.94
United Kingdom,GBR,1978,95.03
United States,USA,1978,67.83
Uruguay,URY,1978,49.54
Vanuatu,VUT,1978,98.35
"Venezuela, RB",VEN,1978,50.81
Vietnam,VNM,1978,26.65
Virgin Islands (U.S.),VIR,1978,132.6
West Bank and Gaza,WBG,1978,99.07
"Yemen, Rep.",YEM,1978,38.55
Zambia,ZMB,1978,58.14
Zimbabwe,ZWE,1978,82.42
Arab World,ARB,1979,37.89623973
Caribbean small states,CSS,1979,81.33593747
East Asia & Pacific (all income levels),EAS,1979,35.76280984
East Asia & Pacific (developing only),EAP,1979,30.48118387
Euro area,EMU,1979,89.84740667
European Union,EUU,1979,93.94631609
Fragile and conflict affected situations,FCS,1979,49.5941918
Heavily indebted poor countries (HIPC),HPC,1979,50.7986539
High income,HIC,1979,77.86256965
High income: nonOECD,NOC,1979,58.49898491
High income: OECD,OEC,1979,80.01437971
Latin America & Caribbean (all income levels),LCN,1979,44.6095192
Latin America & Caribbean (developing only),LAC,1979,41.48272323
Least developed countries: UN classification,LDC,1979,47.90039963
Low & middle income,LMY,1979,38.55044399
Low income,LIC,1979,54.25230093
Lower middle income,LMC,1979,41.36332741
Middle East & North Africa (all income levels),MEA,1979,34.76118161
Middle East & North Africa (developing only),MNA,1979,34.68210482
Middle income,MIC,1979,37.71021314
North America,NAC,1979,69.51546037
OECD members,OED,1979,77.28852622
Other small states,OSS,1979,71.25611192
Pacific island small states,PSS,1979,86.74699537
Small states,SST,1979,76.36630378
South Asia,SAS,1979,45.77985712
Sub-Saharan Africa (all income levels),SSF,1979,45.30890792
Sub-Saharan Africa (developing only),SSA,1979,45.30464058
Upper middle income,UMC,1979,35.49338026
World,WLD,1979,51.15273951
Afghanistan,AFG,1979,79.94
Albania,ALB,1979,57.49
Algeria,DZA,1979,34.26
American Samoa,ASM,1979,54.17
Angola,AGO,1979,34.8
Antigua and Barbuda,ATG,1979,82.08
Argentina,ARG,1979,58.53
Armenia,ARM,1979,124.14
Australia,AUS,1979,71.15
Austria,AUT,1979,87.7
Azerbaijan,AZE,1979,126.37
"Bahamas, The",BHS,1979,60.38
Bahrain,BHR,1979,161.46
Bangladesh,BGD,1979,50.12
Barbados,BRB,1979,124.2
Belarus,BLR,1979,123.06
Belgium,BEL,1979,97.99
Belize,BLZ,1979,33.48
Benin,BEN,1979,34.24
Bermuda,BMU,1979,91.1
Bhutan,BTN,1979,49.94
Bolivia,BOL,1979,39.98
Bosnia and Herzegovina,BIH,1979,108.98
Botswana,BWA,1979,91.1
Brazil,BRA,1979,33.05
Brunei Darussalam,BRN,1979,28.51
Bulgaria,BGR,1979,180.13
Burkina Faso,BFA,1979,31.83
Burundi,BDI,1979,79.65
Cabo Verde,CPV,1979,27.88
Cambodia,KHM,1979,14.76
Cameroon,CMR,1979,44.54
Canada,CAN,1979,53.43
Cayman Islands,CYM,1979,237.57
Central African Republic,CAF,1979,48.09
Chad,TCD,1979,47.02
Chile,CHL,1979,39.68
China,CHN,1979,27.07
Colombia,COL,1979,52.21
Comoros,COM,1979,60.32
"Congo, Dem. Rep.",ZAR,1979,82.72
"Congo, Rep.",COG,1979,50.79
Costa Rica,CRI,1979,39.52
Cote d'Ivoire,CIV,1979,43.85
Croatia,HRV,1979,114.04
Cuba,CUB,1979,144.46
Cyprus,CYP,1979,79.2
Czech Republic,CZE,1979,97.94
Denmark,DNK,1979,79.97
Djibouti,DJI,1979,36.58
Dominica,DMA,1979,95.08
Dominican Republic,DOM,1979,67.21
Ecuador,ECU,1979,35.52
"Egypt, Arab Rep.",EGY,1979,31.66
El Salvador,SLV,1979,72.23
Equatorial Guinea,GNQ,1979,48.79
Eritrea,ERI,1979,107.78
Estonia,EST,1979,111.87
Ethiopia,ETH,1979,120.26
Faeroe Islands,FRO,1979,93.42
Fiji,FJI,1979,93.41
Finland,FIN,1979,100.54
France,FRA,1979,96.44
French Polynesia,PYF,1979,85.99
Gabon,GAB,1979,71.57
"Gambia, The",GMB,1979,51.34
Georgia,GEO,1979,77.45
Germany,DEU,1979,99.54
Ghana,GHA,1979,30.19
Greece,GRC,1979,81.18
Greenland,GRL,1979,90.72
Grenada,GRD,1979,162.76
Guam,GUM,1979,73.88
Guatemala,GTM,1979,35.4
Guinea,GIN,1979,47.77
Guinea-Bissau,GNB,1979,38.7
Guyana,GUY,1979,73.19
Haiti,HTI,1979,97.51
Honduras,HND,1979,55.47
"Hong Kong SAR, China",HKG,1979,219.1
Hungary,HUN,1979,107.25
Iceland,ISL,1979,110.49
India,IND,1979,45.86
Indonesia,IDN,1979,35.84
"Iran, Islamic Rep.",IRN,1979,28.42
Iraq,IRQ,1979,73.33
Ireland,IRL,1979,78.78
Israel,ISR,1979,57.14
Italy,ITA,1979,97.32
Jamaica,JAM,1979,79.11
Japan,JPN,1979,108.83
Jordan,JOR,1979,22.83
Kazakhstan,KAZ,1979,125.65
Kenya,KEN,1979,45.26
Kiribati,KIR,1979,56.62
"Korea, Dem. Rep.",PRK,1979,72.47
"Korea, Rep.",KOR,1979,62.4
Kuwait,KWT,1979,30.62
Kyrgyz Republic,KGZ,1979,105.09
Lao PDR,LAO,1979,28.02
Latvia,LVA,1979,120.88
Lebanon,LBN,1979,49.06
Lesotho,LSO,1979,85.74
Liberia,LBR,1979,77.84
Libya,LBY,1979,49.95
Liechtenstein,LIE,1979,61.26
Lithuania,LTU,1979,117.16
Luxembourg,LUX,1979,102.71
"Macao SAR, China",MAC,1979,73.19
Madagascar,MDG,1979,65.47
Malawi,MWI,1979,43.84
Malaysia,MYS,1979,25.71
Maldives,MDV,1979,85.3
Mali,MLI,1979,43.41
Malta,MLT,1979,64.89
Marshall Islands,MHL,1979,184.16
Mauritania,MRT,1979,62.7
Mauritius,MUS,1979,92.56
Mexico,MEX,1979,50.43
"Micronesia, Fed. Sts.",FSM,1979,95.16
Moldova,MDA,1979,90.55
Mongolia,MNG,1979,125.48
Montenegro,MNE,1979,100.33
Morocco,MAR,1979,43.08
Mozambique,MOZ,1979,60.97
Myanmar,MMR,1979,33.47
Namibia,NAM,1979,86.06
Nepal,NPL,1979,37.15
Netherlands,NLD,1979,84.64
New Caledonia,NCL,1979,71.77
New Zealand,NZL,1979,56.75
Nicaragua,NIC,1979,77.7
Niger,NER,1979,41.62
Nigeria,NGA,1979,27.9
Norway,NOR,1979,94.57
Oman,OMN,1979,27.2
Pakistan,PAK,1979,38.52
Panama,PAN,1979,80.65
Papua New Guinea,PNG,1979,54.59
Paraguay,PRY,1979,36.34
Peru,PER,1979,40.72
Philippines,PHL,1979,53.41
Poland,POL,1979,106.76
Portugal,PRT,1979,86.25
Puerto Rico,PRI,1979,150.4
Qatar,QAT,1979,31.96
Romania,ROM,1979,112.18
Russian Federation,RUS,1979,113.18
Rwanda,RWA,1979,60.57
Samoa,WSM,1979,107.51
Sao Tome and Principe,STP,1979,67.07
Saudi Arabia,SAU,1979,22.7
Senegal,SEN,1979,55.85
Seychelles,SYC,1979,127.04
Sierra Leone,SLE,1979,47.72
Singapore,SGP,1979,1073.9
Solomon Islands,SLB,1979,55.88
Somalia,SOM,1979,77.05
South Africa,ZAF,1979,68.37
Spain,ESP,1979,69.21
Sri Lanka,LKA,1979,80.58
St. Kitts and Nevis,KNA,1979,246.65
St. Lucia,LCA,1979,185.33
St. Vincent and the Grenadines,VCT,1979,96.17
Sudan,SDN,1979,38.14
Suriname,SUR,1979,113.84
Swaziland,SWZ,1979,66.61
Sweden,SWE,1979,104.84
Switzerland,CHE,1979,105.42
Syrian Arab Republic,SYR,1979,34.15
Tanzania,TZA,1979,49.88
Thailand,THA,1979,53.16
Timor-Leste,TMP,1979,82.93
Togo,TGO,1979,51.76
Tonga,TON,1979,114.48
Trinidad and Tobago,TTO,1979,98.87
Tunisia,TUN,1979,42.08
Turkey,TUR,1979,58.78
Tuvalu,TUV,1979,101.14
Uganda,UGA,1979,46.41
United Arab Emirates,ARE,1979,12.31
United Kingdom,GBR,1979,97.19
United States,USA,1979,71.5
Uruguay,URY,1979,47.22
Vanuatu,VUT,1979,97.45
"Venezuela, RB",VEN,1979,52.72
Vietnam,VNM,1979,29.7
Virgin Islands (U.S.),VIR,1979,131.79
West Bank and Gaza,WBG,1979,102.01
"Yemen, Rep.",YEM,1979,42.18
Zambia,ZMB,1979,50.91
Zimbabwe,ZWE,1979,70.13
Arab World,ARB,1980,40.94909283
Caribbean small states,CSS,1980,81.39780929
East Asia & Pacific (all income levels),EAS,1980,35.9884537
East Asia & Pacific (developing only),EAP,1980,31.36496988
Euro area,EMU,1980,91.74071995
European Union,EUU,1980,94.343821
Fragile and conflict affected situations,FCS,1980,53.58828486
Heavily indebted poor countries (HIPC),HPC,1980,51.66642866
High income,HIC,1980,76.73106539
High income: nonOECD,NOC,1980,55.8467555
High income: OECD,OEC,1980,79.05186853
Latin America & Caribbean (all income levels),LCN,1980,46.41628253
Latin America & Caribbean (developing only),LAC,1980,44.5525684
Least developed countries: UN classification,LDC,1980,49.96837561
Low & middle income,LMY,1980,40.00919604
Low income,LIC,1980,55.738268
Lower middle income,LMC,1980,43.28165304
Middle East & North Africa (all income levels),MEA,1980,37.32282323
Middle East & North Africa (developing only),MNA,1980,37.46230665
Middle income,MIC,1980,39.16750887
North America,NAC,1980,67.87966161
OECD members,OED,1980,76.78694371
Other small states,OSS,1980,69.79429066
Pacific island small states,PSS,1980,82.65194126
Small states,SST,1980,75.11288023
South Asia,SAS,1980,47.49442886
Sub-Saharan Africa (all income levels),SSF,1980,46.48811943
Sub-Saharan Africa (developing only),SSA,1980,46.48201166
Upper middle income,UMC,1980,36.67090751
World,WLD,1980,51.78113261
Afghanistan,AFG,1980,79.84
Albania,ALB,1980,56.25
Algeria,DZA,1980,37.09
American Samoa,ASM,1980,60.68
Angola,AGO,1980,34.82
Antigua and Barbuda,ATG,1980,91.55
Argentina,ARG,1980,53.91
Armenia,ARM,1980,108.03
Australia,AUS,1980,62.89
Austria,AUT,1980,92.12
Azerbaijan,AZE,1980,123.05
"Bahamas, The",BHS,1980,59.79
Bahrain,BHR,1980,173.44
Bangladesh,BGD,1980,51.04
Barbados,BRB,1980,138.17
Belarus,BLR,1980,122.87
Belgium,BEL,1980,86.7
Belize,BLZ,1980,38.63
Benin,BEN,1980,32.3
Bermuda,BMU,1980,93.71
Bhutan,BTN,1980,52.9
Bolivia,BOL,1980,44.03
Bosnia and Herzegovina,BIH,1980,103.79
Botswana,BWA,1980,70.97
Brazil,BRA,1980,37.41
Brunei Darussalam,BRN,1980,32.61
Bulgaria,BGR,1980,174.78
Burkina Faso,BFA,1980,29.77
Burundi,BDI,1980,78.43
Cabo Verde,CPV,1980,37.46
Cambodia,KHM,1980,27.95
Cameroon,CMR,1980,45.31
Canada,CAN,1980,56.93
Cayman Islands,CYM,1980,254.7
Central African Republic,CAF,1980,49.76
Chad,TCD,1980,48.68
Chile,CHL,1980,40.33
China,CHN,1980,27.14
Colombia,COL,1980,52.71
Comoros,COM,1980,61.61
"Congo, Dem. Rep.",ZAR,1980,85.91
"Congo, Rep.",COG,1980,52.06
Costa Rica,CRI,1980,38.48
Cote d'Ivoire,CIV,1980,46.04
Croatia,HRV,1980,100.3
Cuba,CUB,1980,134.4
Cyprus,CYP,1980,80.69
Czech Republic,CZE,1980,91.3
Denmark,DNK,1980,79.32
Djibouti,DJI,1980,46.79
Dominica,DMA,1980,81.11
Dominican Republic,DOM,1980,67.43
Ecuador,ECU,1980,37.81
"Egypt, Arab Rep.",EGY,1980,31.97
El Salvador,SLV,1980,68.24
Equatorial Guinea,GNQ,1980,55.05
Eritrea,ERI,1980,111.14
Estonia,EST,1980,117.16
Ethiopia,ETH,1980,122.9
Faeroe Islands,FRO,1980,94.32
Fiji,FJI,1980,85.69
Finland,FIN,1980,101.41
France,FRA,1980,96.36
French Polynesia,PYF,1980,102.72
Gabon,GAB,1980,74.31
"Gambia, The",GMB,1980,53.16
Georgia,GEO,1980,72.85
Germany,DEU,1980,98.96
Ghana,GHA,1980,30.37
Greece,GRC,1980,90.97
Greenland,GRL,1980,97.42
Grenada,GRD,1980,151.57
Guam,GUM,1980,67.68
Guatemala,GTM,1980,38.61
Guinea,GIN,1980,48.25
