CountryName,CountryCode,Year,HarvestingLand
Bahrain,BHR,1978,14.49275362
Bangladesh,BGD,1978,76.72274718
Barbados,BRB,1978,44.18604651
Belize,BLZ,1978,4.077159141
Benin,BEN,1978,17.53281305
Bermuda,BMU,1978,6
Bhutan,BTN,1978,8.561094108
Bolivia,BOL,1978,30.45232161
Botswana,BWA,1978,45.8807545
Brazil,BRA,1978,26.32631183
Brunei Darussalam,BRN,1978,2.84629981
Bulgaria,BGR,1978,56.14209527
Burkina Faso,BFA,1978,31.74342105
Burundi,BDI,1978,82.55451713
Cabo Verde,CPV,1978,16.12903226
Cambodia,KHM,1978,14.72920915
Cameroon,CMR,1978,18.34317023
Canada,CAN,1978,7.413089115
Cayman Islands,CYM,1978,11.25
Central African Republic,CAF,1978,7.8975248
Chad,TCD,1978,38.23856417
Channel Islands,CHI,1978,44.84536082
Chile,CHL,1978,22.86384446
China,CHN,1978,44.57380236
Colombia,COL,1978,40.79405137
Comoros,COM,1978,53.73455132
"Congo, Dem. Rep.",ZAR,1978,11.31426303
"Congo, Rep.",COG,1978,30.80527086
Costa Rica,CRI,1978,46.22013318
Cote d'Ivoire,CIV,1978,54.11949686
Cuba,CUB,1978,55.38175047
Cyprus,CYP,1978,18.88528139
Denmark,DNK,1978,68.94028794
Djibouti,DJI,1978,56.12597066
Dominica,DMA,1978,25.33333333
Dominican Republic,DOM,1978,53.08360927
Ecuador,ECU,1978,21.69122959
"Egypt, Arab Rep.",EGY,1978,2.551609825
El Salvador,SLV,1978,65.15444015
Equatorial Guinea,GNQ,1978,11.90730838
Ethiopia,ETH,1978,53.85013624
Faeroe Islands,FRO,1978,2.148997135
Fiji,FJI,1978,15.3256705
Finland,FIN,1978,8.487146656
France,FRA,1978,58.36921942
French Polynesia,PYF,1978,12.02185792
Gabon,GAB,1978,20.17697054
"Gambia, The",GMB,1978,57.41106719
Germany,DEU,1978,53.44427577
Ghana,GHA,1978,52.73798014
Greece,GRC,1978,71.17920869
Greenland,GRL,1978,0.687737782
Grenada,GRD,1978,55.88235294
Guam,GUM,1978,31.48148148
Guatemala,GTM,1978,28.04217992
Guinea,GIN,1978,57.98469803
Guinea-Bissau,GNB,1978,49.0398293
Guyana,GUY,1978,8.26009652
Haiti,HTI,1978,57.87373004
Honduras,HND,1978,29.10894629
"Hong Kong SAR, China",HKG,1978,8
Hungary,HUN,1978,74.4470379
Iceland,ISL,1978,19.16209476
India,IND,1978,60.74014779
Indonesia,IDN,1978,21.00167258
"Iran, Islamic Rep.",IRN,1978,36.14687913
Iraq,IRQ,1978,21.46695018
Ireland,IRL,1978,83.13253012
Isle of Man,IMY,1978,60.52631579
Israel,ISR,1978,24.63031423
Italy,ITA,1978,59.80415491
Jamaica,JAM,1978,46.81440443
Japan,JPN,1978,16.90502183
Jordan,JOR,1978,12.71532185
Kenya,KEN,1978,44.94500474
Kiribati,KIR,1978,46.91358025
"Korea, Dem. Rep.",PRK,1978,20.18104809
"Korea, Rep.",KOR,1978,23.46050176
Kuwait,KWT,1978,7.575757576
Lao PDR,LAO,1978,6.923743501
Lebanon,LBN,1978,60.5083089
Lesotho,LSO,1978,75.52700922
Liberia,LBR,1978,26.74418605
Libya,LBY,1978,8.339111359
Liechtenstein,LIE,1978,56.25
Madagascar,MDG,1978,61.90459814
Malawi,MWI,1978,42.08739924
Malaysia,MYS,1978,14.45746462
Maldives,MDV,1978,23.33333333
Mali,MLI,1978,26.28688975
Malta,MLT,1978,43.75
Mauritania,MRT,1978,38.27107791
Mauritius,MUS,1978,56.15763547
Mexico,MEX,1978,50.51467373
Mongolia,MNG,1978,81.05061922
Morocco,MAR,1978,62.55433565
Mozambique,MOZ,1978,59.89470739
Myanmar,MMR,1978,15.86283931
Namibia,NAM,1978,46.9530785
Nepal,NPL,1978,28.35664336
Netherlands,NLD,1978,60.6042654
New Caledonia,NCL,1978,14.49671772
New Zealand,NZL,1978,63.79172838
Nicaragua,NIC,1978,31.03706166
Niger,NER,1978,23.50990763
Nigeria,NGA,1978,53.75122149
Norway,NOR,1978,2.46409944
Oman,OMN,1978,3.395799677
Pakistan,PAK,1978,47.24081569
Panama,PAN,1978,24.88566048
Papua New Guinea,PNG,1978,1.669390098
Paraguay,PRY,1978,31.22325698
Peru,PER,1978,14.5265625
Philippines,PHL,1978,34.00744542
Poland,POL,1978,62.39511574
Portugal,PRT,1978,43.3989071
Puerto Rico,PRI,1978,55.80608794
Qatar,QAT,1978,4.478897502
Romania,ROM,1978,64.969176
Rwanda,RWA,1978,68.09890555
Samoa,WSM,1978,25.08833922
San Marino,SMR,1978,16.66666667
Sao Tome and Principe,STP,1978,38.54166667
Saudi Arabia,SAU,1978,40.40396522
Senegal,SEN,1978,45.93050434
Seychelles,SYC,1978,10.86956522
Sierra Leone,SLE,1978,37.53117207
Singapore,SGP,1978,11.94029851
Solomon Islands,SLB,1978,2.036441586
Somalia,SOM,1978,70.12146523
South Africa,ZAF,1978,77.71888318
Spain,ESP,1978,63.01523432
Sri Lanka,LKA,1978,39.37171105
St. Kitts and Nevis,KNA,1978,42.85714286
St. Lucia,LCA,1978,32.78688525
St. Vincent and the Grenadines,VCT,1978,28.20512821
Sudan,SDN,1978,46.47979798
Suriname,SUR,1978,0.397435897
Swaziland,SWZ,1978,80.98837209
Sweden,SWE,1978,9.085148901
Switzerland,CHE,1978,41.61353977
Syrian Arab Republic,SYR,1978,76.22701056
Tanzania,TZA,1978,33.86769022
Thailand,THA,1978,35.96860381
Timor-Leste,TMP,1978,18.22461332
Togo,TGO,1978,54.78948336
Tonga,TON,1978,45.83333333
Trinidad and Tobago,TTO,1978,20.66276803
Tunisia,TUN,1978,58.14881565
Turkey,TUR,1978,49.43284435
Turks and Caicos Islands,TCA,1978,1.052631579
Tuvalu,TUV,1978,66.66666667
Uganda,UGA,1978,53.10044542
United Arab Emirates,ARE,1978,2.607655502
United Kingdom,GBR,1978,76.37746456
United States,USA,1978,46.74799322
Uruguay,URY,1978,86.62438578
Vanuatu,VUT,1978,10.41837572
"Venezuela, RB",VEN,1978,23.51340627
Vietnam,VNM,1978,21.00218133
Virgin Islands (U.S.),VIR,1978,42.85714286
West Bank and Gaza,WBG,1978,62.2923588
"Yemen, Rep.",YEM,1978,44.43813095
Zambia,ZMB,1978,27.11228292
Zimbabwe,ZWE,1978,31.44629701
Arab World,ARB,1979,31.6154055
Caribbean small states,CSS,1979,6.416259199
Central Europe and the Baltics,CEB,1979,63.58284272
East Asia & Pacific (all income levels),EAS,1979,47.21999425
East Asia & Pacific (developing only),EAP,1979,40.51812723
Euro area,EMU,1979,52.57816396
European Union,EUU,1979,51.71194048
Fragile and conflict affected situations,FCS,1979,32.01982318
Heavily indebted poor countries (HIPC),HPC,1979,36.4472271
High income,HIC,1979,38.03205186
High income: OECD,OEC,1979,38.18674105
Latin America & Caribbean (all income levels),LCN,1979,32.21994095
Latin America & Caribbean (developing only),LAC,1979,29.98395501
Least developed countries: UN classification,LDC,1979,36.84961393
Low & middle income,LMY,1979,37.37793195
Low income,LIC,1979,35.30503915
Lower middle income,LMC,1979,38.10631009
Middle East & North Africa (all income levels),MEA,1979,26.44493086
Middle East & North Africa (developing only),MNA,1979,24.09607889
Middle income,MIC,1979,37.87070593
North America,NAC,1979,27.12317532
OECD members,OED,1979,39.16128657
Other small states,OSS,1979,42.05546043
Pacific island small states,PSS,1979,9.842457034
Small states,SST,1979,34.97375345
South Asia,SAS,1979,56.86181923
Sub-Saharan Africa (all income levels),SSF,1979,40.2121894
Sub-Saharan Africa (developing only),SSA,1979,40.24641949
Upper middle income,UMC,1979,37.75165076
World,WLD,1979,37.61000665
Afghanistan,AFG,1979,58.28048893
Albania,ALB,1979,40.76642336
Algeria,DZA,1979,18.39831384
American Samoa,ASM,1979,15
Andorra,ADO,1979,46.80851064
Angola,AGO,1979,46.04154969
Antigua and Barbuda,ATG,1979,15.90909091
Argentina,ARG,1979,46.82517932
Aruba,ABW,1979,11.11111111
Australia,AUS,1979,62.54337894
Austria,AUT,1979,44.34487769
"Bahamas, The",BHS,1979,1.098901099
Bahrain,BHR,1979,14.49275362
Bangladesh,BGD,1979,76.69201813
Barbados,BRB,1979,44.18604651
Belize,BLZ,1979,4.120999562
Benin,BEN,1979,17.71018092
Bermuda,BMU,1979,6
Bhutan,BTN,1979,8.668107784
Bolivia,BOL,1979,30.94710606
Botswana,BWA,1979,45.88428352
Brazil,BRA,1979,26.62231071
Brunei Darussalam,BRN,1979,2.84629981
Bulgaria,BGR,1979,56.09689958
Burkina Faso,BFA,1979,31.92616959
Burundi,BDI,1979,81.77570093
Cabo Verde,CPV,1979,16.12903226
Cambodia,KHM,1979,14.72920915
Cameroon,CMR,1979,18.85299655
Canada,CAN,1979,7.357225098
Cayman Islands,CYM,1979,11.25
Central African Republic,CAF,1979,7.91357668
Chad,TCD,1979,38.23856417
Channel Islands,CHI,1979,44.84536082
Chile,CHL,1979,22.72935126
China,CHN,1979,45.07655846
Colombia,COL,1979,40.80847228
Comoros,COM,1979,53.73455132
"Congo, Dem. Rep.",ZAR,1979,11.31426303
"Congo, Rep.",COG,1979,30.81112738
Costa Rica,CRI,1979,47.84567176
Cote d'Ivoire,CIV,1979,54.16666667
Cuba,CUB,1979,54.58100559
Cyprus,CYP,1979,18.66883117
Denmark,DNK,1979,68.90042473
Djibouti,DJI,1979,56.12597066
Dominica,DMA,1979,25.33333333
Dominican Republic,DOM,1979,53.60099338
Ecuador,ECU,1979,22.35948562
"Egypt, Arab Rep.",EGY,1979,2.458184741
El Salvador,SLV,1979,67.56756757
Equatorial Guinea,GNQ,1979,11.90730838
Ethiopia,ETH,1979,53.83923706
Faeroe Islands,FRO,1979,2.148997135
Fiji,FJI,1979,15.59934319
Finland,FIN,1979,8.429364063
France,FRA,1979,58.13728391
French Polynesia,PYF,1979,12.02185792
Gabon,GAB,1979,19.98680483
"Gambia, The",GMB,1979,56.32411067
Germany,DEU,1979,53.2580987
Ghana,GHA,1979,52.73798014
Greece,GRC,1979,71.2257564
Greenland,GRL,1979,0.687737782
Grenada,GRD,1979,55.88235294
Guam,GUM,1979,33.33333333
Guatemala,GTM,1979,28.14483016
Guinea,GIN,1979,57.97248901
Guinea-Bissau,GNB,1979,49.07539118
Guyana,GUY,1979,8.712217424
Haiti,HTI,1979,57.87373004
Honduras,HND,1979,29.10894629
"Hong Kong SAR, China",HKG,1979,8
Hungary,HUN,1979,73.96574733
Iceland,ISL,1979,19.06234414
India,IND,1979,60.73611172
Indonesia,IDN,1979,20.97628024
"Iran, Islamic Rep.",IRN,1979,36.78609806
Iraq,IRQ,1979,21.58126986
Ireland,IRL,1979,83.05995065
Isle of Man,IMY,1979,61.22807018
Israel,ISR,1979,24.63031423
Italy,ITA,1979,59.86875659
Jamaica,JAM,1979,45.8910434
Japan,JPN,1979,16.85043668
Jordan,JOR,1979,12.74932004
Kenya,KEN,1979,44.94500474
Kiribati,KIR,1979,46.91358025
"Korea, Dem. Rep.",PRK,1979,20.18104809
"Korea, Rep.",KOR,1979,23.34646486
Kuwait,KWT,1979,7.575757576
Lao PDR,LAO,1979,6.95407279
Lebanon,LBN,1979,59.92179863
Lesotho,LSO,1979,76.05401845
Liberia,LBR,1979,26.74418605
Libya,LBY,1979,8.453914091
Liechtenstein,LIE,1979,56.25
Madagascar,MDG,1979,61.93898958
Malawi,MWI,1979,42.10861264
Malaysia,MYS,1979,14.8144879
Maldives,MDV,1979,23.33333333
Mali,MLI,1979,26.29098747
Malta,MLT,1979,43.75
Mauritania,MRT,1979,38.27398855
Mauritius,MUS,1979,56.15763547
Mexico,MEX,1979,50.41179043
Mongolia,MNG,1979,80.27562502
Morocco,MAR,1979,62.74703114
Mozambique,MOZ,1979,59.89470739
Myanmar,MMR,1979,15.87814059
Namibia,NAM,1979,46.9530785
Nepal,NPL,1979,28.46153846
Netherlands,NLD,1979,60.24881517
New Caledonia,NCL,1979,14.49671772
New Zealand,NZL,1979,63.36257643
Nicaragua,NIC,1979,31.0786106
Niger,NER,1979,23.65043025
Nigeria,NGA,1979,52.95958365
Norway,NOR,1979,2.611945407
Oman,OMN,1979,3.395799677
Pakistan,PAK,1979,47.13703819
Panama,PAN,1979,24.9125639
Papua New Guinea,PNG,1979,1.695888354
Paraguay,PRY,1979,31.75182482
Peru,PER,1979,14.5546875
Philippines,PHL,1979,34.85930845
Poland,POL,1979,62.18942832
Portugal,PRT,1979,43.45355191
Puerto Rico,PRI,1979,54.79143179
Qatar,QAT,1979,4.565030146
Romania,ROM,1979,64.97785882
Rwanda,RWA,1979,68.78800162
Samoa,WSM,1979,25.97173145
San Marino,SMR,1979,16.66666667
Sao Tome and Principe,STP,1979,38.54166667
Saudi Arabia,SAU,1979,40.42861994
Senegal,SEN,1979,45.92531034
Seychelles,SYC,1979,10.86956522
Sierra Leone,SLE,1979,37.6697146
Singapore,SGP,1979,11.94029851
Solomon Islands,SLB,1979,2.107895677
Somalia,SOM,1979,70.12943539
South Africa,ZAF,1979,77.6611793
Spain,ESP,1979,62.76774633
Sri Lanka,LKA,1979,37.61760485
St. Kitts and Nevis,KNA,1979,42.85714286
St. Lucia,LCA,1979,33.1147541
St. Vincent and the Grenadines,VCT,1979,30.76923077
Sudan,SDN,1979,46.4793771
Suriname,SUR,1979,0.41025641
Swaziland,SWZ,1979,77.90697674
Sweden,SWE,1979,9.043719842
Switzerland,CHE,1979,41.96265938
Syrian Arab Republic,SYR,1979,75.96038742
Tanzania,TZA,1979,33.86769022
Thailand,THA,1979,36.60670594
Timor-Leste,TMP,1979,18.56086079
Togo,TGO,1979,55.70876999
Tonga,TON,1979,45.83333333
Trinidad and Tobago,TTO,1979,20.66276803
Tunisia,TUN,1979,57.61457261
Turkey,TUR,1979,50.53337318
Turks and Caicos Islands,TCA,1979,1.052631579
Tuvalu,TUV,1979,66.66666667
Uganda,UGA,1979,53.10044542
United Arab Emirates,ARE,1979,2.619617225
United Kingdom,GBR,1979,76.26999545
United States,USA,1979,46.74799322
Uruguay,URY,1979,86.39584048
Vanuatu,VUT,1979,10.50041017
"Venezuela, RB",VEN,1979,23.69480188
Vietnam,VNM,1979,21.0451934
Virgin Islands (U.S.),VIR,1979,42.85714286
West Bank and Gaza,WBG,1979,62.12624585
"Yemen, Rep.",YEM,1979,44.440025
Zambia,ZMB,1979,26.60783707
Zimbabwe,ZWE,1979,31.57554608
Arab World,ARB,1980,31.69431043
Caribbean small states,CSS,1980,6.415956527
Central Europe and the Baltics,CEB,1980,63.45754711
East Asia & Pacific (all income levels),EAS,1980,47.52589981
East Asia & Pacific (developing only),EAP,1980,40.83296502
Euro area,EMU,1980,52.42305573
European Union,EUU,1980,51.58924963
Fragile and conflict affected situations,FCS,1980,32.05498011
Heavily indebted poor countries (HIPC),HPC,1980,36.49182606
High income,HIC,1980,38.0690446
High income: OECD,OEC,1980,38.23207732
Latin America & Caribbean (all income levels),LCN,1980,32.36379348
Latin America & Caribbean (developing only),LAC,1980,30.17712041
Least developed countries: UN classification,LDC,1980,36.89244007
Low & middle income,LMY,1980,37.52499161
Low income,LIC,1980,35.37260424
Lower middle income,LMC,1980,38.34101564
Middle East & North Africa (all income levels),MEA,1980,26.34207108
Middle East & North Africa (developing only),MNA,1980,23.95563027
Middle income,MIC,1980,38.03666326
North America,NAC,1980,27.09539833
OECD members,OED,1980,39.19918645
Other small states,OSS,1980,42.02744249
Pacific island small states,PSS,1980,9.945894335
Small states,SST,1980,34.9552255
South Asia,SAS,1980,57.02667855
Sub-Saharan Africa (all income levels),SSF,1980,40.33874868
Sub-Saharan Africa (developing only),SSA,1980,40.37313173
Upper middle income,UMC,1980,37.88286835
World,WLD,1980,37.71801488
Afghanistan,AFG,1980,58.28048893
Albania,ALB,1980,40.80291971
Algeria,DZA,1980,18.40251245
American Samoa,ASM,1980,15
Andorra,ADO,1980,46.80851064
Angola,AGO,1980,46.04154969
Antigua and Barbuda,ATG,1980,15.90909091
Argentina,ARG,1980,46.7791383
Aruba,ABW,1980,11.11111111
Australia,AUS,1980,62.86216367
Austria,AUT,1980,44.5023008
"Bahamas, The",BHS,1980,1.098901099
Bahrain,BHR,1980,14.49275362
Bangladesh,BGD,1980,76.72274718
Barbados,BRB,1980,44.18604651
Belize,BLZ,1980,4.208680403
Benin,BEN,1980,17.97623271
Bermuda,BMU,1980,6
Bhutan,BTN,1980,8.839329666
Bolivia,BOL,1980,30.98126096
Botswana,BWA,1980,45.88428352
Brazil,BRA,1980,26.83348209
Brunei Darussalam,BRN,1980,2.65654649
Bulgaria,BGR,1980,55.87092109
Burkina Faso,BFA,1980,32.10891813
Burundi,BDI,1980,81.30841121
Cabo Verde,CPV,1980,16.12903226
Cambodia,KHM,1980,15.01246318
Cameroon,CMR,1980,18.89107487
Canada,CAN,1980,7.301471049
Cayman Islands,CYM,1980,11.25
Central African Republic,CAF,1980,7.937654499
Chad,TCD,1980,38.23856417
Channel Islands,CHI,1980,44.84536082
Chile,CHL,1980,22.66210466
China,CHN,1980,45.54672063
Colombia,COL,1980,40.82199189
Comoros,COM,1980,53.73455132
"Congo, Dem. Rep.",ZAR,1980,11.33631812
"Congo, Rep.",COG,1980,30.81991215
Costa Rica,CRI,1980,49.27536232
Cote d'Ivoire,CIV,1980,54.26100629
Cuba,CUB,1980,55.27932961
Cyprus,CYP,1980,18.56060606
Denmark,DNK,1980,68.54648419
Djibouti,DJI,1980,56.12597066
Dominica,DMA,1980,25.33333333
Dominican Republic,DOM,1980,54.2218543
Ecuador,ECU,1980,23.39979772
"Egypt, Arab Rep.",EGY,1980,2.456175599
El Salvador,SLV,1980,68.05019305
Equatorial Guinea,GNQ,1980,11.90730838
Ethiopia,ETH,1980,53.69209809
Faeroe Islands,FRO,1980,2.148997135
Fiji,FJI,1980,15.87301587
Finland,FIN,1980,8.325946354
France,FRA,1980,57.93274235
French Polynesia,PYF,1980,12.02185792
Gabon,GAB,1980,19.99456669
"Gambia, The",GMB,1980,55.63241107
Germany,DEU,1980,53.04327901
Ghana,GHA,1980,52.73798014
Greece,GRC,1980,71.21799845
Greenland,GRL,1980,0.687737782
Grenada,GRD,1980,47.05882353
Guam,GUM,1980,33.33333333
Guatemala,GTM,1980,28.46211273
Guinea,GIN,1980,57.87481686
Guinea-Bissau,GNB,1980,49.18207681
