CountryName,CountryCode,Year,Arable land (% of land area)
Syrian Arab Republic,SYR,1974,30.91740124
Tanzania,TZA,1974,7.902461052
Thailand,THA,1974,28.62455715
Timor-Leste,TMP,1974,5.716207128
Togo,TGO,1974,33.09431881
Tonga,TON,1974,23.61111111
Trinidad and Tobago,TTO,1974,13.64522417
Tunisia,TUN,1974,21.4984552
Turkey,TUR,1974,32.69233268
Turks and Caicos Islands,TCA,1974,1.052631579
Uganda,UGA,1974,19.76878034
United Arab Emirates,ARE,1974,0.107655502
United Kingdom,GBR,1974,29.21092878
United States,USA,1974,20.3595168
Uruguay,URY,1974,9.393212204
Vanuatu,VUT,1974,1.230516817
"Venezuela, RB",VEN,1974,3.294597812
Vietnam,VNM,1974,17.51205874
Virgin Islands (U.S.),VIR,1974,14.28571429
West Bank and Gaza,WBG,1974,17.10963455
"Yemen, Rep.",YEM,1974,2.566433699
Zambia,ZMB,1974,3.954855459
Zimbabwe,ZWE,1974,6.371978803
Arab World,ARB,1975,3.610249009
Caribbean small states,CSS,1975,1.743468168
Central Europe and the Baltics,CEB,1975,45.58550249
East Asia & Pacific (all income levels),EAS,1975,8.600699126
East Asia & Pacific (developing only),EAP,1975,9.857142767
Euro area,EMU,1975,27.36899929
European Union,EUU,1975,29.17508874
Fragile and conflict affected situations,FCS,1975,4.826614568
Heavily indebted poor countries (HIPC),HPC,1975,5.487748421
High income,HIC,1975,11.0557475
High income: OECD,OEC,1975,12.27713032
Latin America & Caribbean (all income levels),LCN,1975,5.761621925
Latin America & Caribbean (developing only),LAC,1975,5.20916027
Least developed countries: UN classification,LDC,1975,6.075025958
Low & middle income,LMY,1975,9.839532003
Low income,LIC,1975,6.305476042
Lower middle income,LMC,1975,17.12864494
Middle East & North Africa (all income levels),MEA,1975,4.631537736
Middle East & North Africa (developing only),MNA,1975,5.789861553
Middle income,MIC,1975,10.67965636
North America,NAC,1975,12.58408702
OECD members,OED,1975,12.5497142
Other small states,OSS,1975,1.498420758
Pacific island small states,PSS,1975,2.133418246
Small states,SST,1975,1.558287975
South Asia,SAS,1975,44.53189055
Sub-Saharan Africa (all income levels),SSF,1975,6.138019225
Sub-Saharan Africa (developing only),SSA,1975,6.139884295
Upper middle income,UMC,1975,7.420837499
World,WLD,1975,10.26853941
Afghanistan,AFG,1975,12.11592072
Albania,ALB,1975,20.54744526
Algeria,DZA,1975,2.873949298
American Samoa,ASM,1975,5
Andorra,ADO,1975,2.127659574
Angola,AGO,1975,2.326141012
Antigua and Barbuda,ATG,1975,6.818181818
Argentina,ARG,1975,9.50052801
Aruba,ABW,1975,11.11111111
Australia,AUS,1975,5.496530987
Austria,AUT,1975,18.29740857
"Bahamas, The",BHS,1975,0.699300699
Bahrain,BHR,1975,1.449275362
Bangladesh,BGD,1975,70.2466006
Barbados,BRB,1975,37.20930233
Belize,BLZ,1975,1.841297676
Benin,BEN,1975,12.14969847
Bermuda,BMU,1975,6
Bhutan,BTN,1975,2.461314556
Bolivia,BOL,1975,1.617280532
Botswana,BWA,1975,0.707567978
Brazil,BRA,1975,5.025041457
Brunei Darussalam,BRN,1975,0.759013283
Bulgaria,BGR,1975,35.7678749
Burkina Faso,BFA,1975,9.159356725
Burundi,BDI,1975,36.21495327
Cabo Verde,CPV,1975,9.429280397
Cambodia,KHM,1975,10.48039882
Cameroon,CMR,1975,11.74081361
Canada,CAN,1975,4.752730244
Cayman Islands,CYM,1975,0.833333333
Central African Republic,CAF,1975,2.921442101
Chad,TCD,1975,2.380082592
Channel Islands,CHI,1975,20.6185567
Chile,CHL,1975,5.584157777
China,CHN,1975,10.33099885
Colombia,COL,1975,3.276250563
Comoros,COM,1975,34.92745836
"Congo, Dem. Rep.",ZAR,1975,2.887011755
"Congo, Rep.",COG,1975,1.543191801
Costa Rica,CRI,1975,5.542499021
Cote d'Ivoire,CIV,1975,5.70754717
Cuba,CUB,1975,26.72253259
Cyprus,CYP,1975,12.5974026
Denmark,DNK,1975,62.54425301
Djibouti,DJI,1975,0.043140638
Dominica,DMA,1975,9.333333333
Dominican Republic,DOM,1975,18.93625828
Ecuador,ECU,1975,6.212975004
"Egypt, Arab Rep.",EGY,1975,2.703300015
El Salvador,SLV,1975,23.40527578
Equatorial Guinea,GNQ,1975,4.634581105
Ethiopia,ETH,1975,11.80744777
Faeroe Islands,FRO,1975,2.148997135
Fiji,FJI,1975,4.105090312
Finland,FIN,1975,8.049509176
France,FRA,1975,31.65463159
French Polynesia,PYF,1975,0.546448087
Gabon,GAB,1975,0.90037645
"Gambia, The",GMB,1975,16.2055336
Germany,DEU,1975,34.48858591
Ghana,GHA,1975,7.91069702
Greece,GRC,1975,22.56012413
Grenada,GRD,1975,11.76470588
Guam,GUM,1975,3.703703704
Guatemala,GTM,1975,10.91825308
Guinea,GIN,1975,13.06364968
Guinea-Bissau,GNB,1975,9.068278805
Guyana,GUY,1975,1.849123698
Haiti,HTI,1975,27.86647315
Honduras,HND,1975,12.62847439
"Hong Kong SAR, China",HKG,1975,8.910891089
Hungary,HUN,1975,56.9967767
Iceland,ISL,1975,1.256857855
India,IND,1975,54.43244461
Indonesia,IDN,1975,9.936132747
"Iran, Islamic Rep.",IRN,1975,9.732584201
Iraq,IRQ,1975,11.66060772
Ireland,IRL,1975,17.91261431
Isle of Man,IMY,1975,36.66666667
Israel,ISR,1975,15.52680222
Italy,ITA,1975,31.72282479
Jamaica,JAM,1975,13.388735
Japan,JPN,1975,13.49249659
Jordan,JOR,1975,3.297824116
Kenya,KEN,1975,6.676740345
Kiribati,KIR,1975,2.469135802
"Korea, Dem. Rep.",PRK,1975,18.27090773
"Korea, Rep.",KOR,1975,21.36636948
Kuwait,KWT,1975,0.056116723
Lao PDR,LAO,1975,3.249566724
Lebanon,LBN,1975,22.87390029
Lesotho,LSO,1975,12.25296443
Liberia,LBR,1975,3.799833887
Libya,LBY,1975,0.988894825
Liechtenstein,LIE,1975,25
Madagascar,MDG,1975,3.948137703
Malawi,MWI,1975,21.21340687
Malaysia,MYS,1975,3.303606757
Maldives,MDV,1975,10
Mali,MLI,1975,1.489931896
Malta,MLT,1975,37.5
Mauritania,MRT,1975,0.186281168
Mauritius,MUS,1975,48.76847291
Mexico,MEX,1975,9.111345456
Mongolia,MNG,1975,0.532325755
Morocco,MAR,1975,16.34102622
Mozambique,MOZ,1975,3.649635036
Myanmar,MMR,1975,14.54386878
Namibia,NAM,1975,0.791944515
Nepal,NPL,1975,15.34965035
Netherlands,NLD,1975,22.48222749
New Caledonia,NCL,1975,0.382932166
New Zealand,NZL,1975,10.70601193
Nicaragua,NIC,1975,8.808376267
Niger,NER,1975,7.71769164
Nigeria,NGA,1975,28.54727319
Norway,NOR,1975,2.162931731
Oman,OMN,1975,0.074313409
Pakistan,PAK,1975,39.9543379
Panama,PAN,1975,5.824589723
Papua New Guinea,PNG,1975,0.291480811
Paraguay,PRY,1975,2.617669268
Peru,PER,1975,2.2734375
Philippines,PHL,1975,16.26588859
Poland,POL,1975,48.25818669
Portugal,PRT,1975,26.75409836
Puerto Rico,PRI,1975,10.59751973
Qatar,QAT,1975,0.172265289
Romania,ROM,1975,42.28965877
Rwanda,RWA,1975,27.8070531
Samoa,WSM,1975,4.946996466
San Marino,SMR,1975,16.66666667
Sao Tome and Principe,STP,1975,1.041666667
Saudi Arabia,SAU,1975,0.75359703
Senegal,SEN,1975,17.28561783
Seychelles,SYC,1975,2.173913043
Sierra Leone,SLE,1975,5.888057634
Singapore,SGP,1975,2.985074627
Solomon Islands,SLB,1975,0.357270454
Somalia,SOM,1975,1.530270667
South Africa,ZAF,1975,10.3619682
Spain,ESP,1975,31.66543242
Sri Lanka,LKA,1975,13.55445702
St. Kitts and Nevis,KNA,1975,22.85714286
St. Lucia,LCA,1975,8.196721311
St. Vincent and the Grenadines,VCT,1975,12.82051282
Sudan,SDN,1975,5.098905724
Suriname,SUR,1975,0.224358974
Swaziland,SWZ,1975,9.709302326
Sweden,SWE,1975,7.315884389
Switzerland,CHE,1975,9.332624975
Syrian Arab Republic,SYR,1975,27.88660355
Tanzania,TZA,1975,7.902461052
Thailand,THA,1975,29.16479086
Timor-Leste,TMP,1975,5.716207128
Togo,TGO,1975,33.09431881
Tonga,TON,1975,23.61111111
Trinidad and Tobago,TTO,1975,12.6705653
Tunisia,TUN,1975,21.94902163
Turkey,TUR,1975,32.36360329
Turks and Caicos Islands,TCA,1975,1.052631579
Uganda,UGA,1975,20.14413693
United Arab Emirates,ARE,1975,0.131578947
United Kingdom,GBR,1975,28.39251023
United States,USA,1975,20.3595168
Uruguay,URY,1975,9.164666895
Vanuatu,VUT,1975,1.312551272
"Venezuela, RB",VEN,1975,3.295731534
Vietnam,VNM,1975,17.51205874
Virgin Islands (U.S.),VIR,1975,14.28571429
West Bank and Gaza,WBG,1975,17.10963455
"Yemen, Rep.",YEM,1975,2.581586075
Zambia,ZMB,1975,3.934677625
Zimbabwe,ZWE,1975,6.371978803
Arab World,ARB,1976,3.650031771
Caribbean small states,CSS,1976,1.815083716
Central Europe and the Baltics,CEB,1976,45.53790643
East Asia & Pacific (all income levels),EAS,1976,8.61889443
East Asia & Pacific (developing only),EAP,1976,9.899456885
Euro area,EMU,1976,27.24093378
European Union,EUU,1976,29.09310917
Fragile and conflict affected situations,FCS,1976,4.870753801
Heavily indebted poor countries (HIPC),HPC,1976,5.532144895
High income,HIC,1976,11.04587159
High income: OECD,OEC,1976,12.26435873
Latin America & Caribbean (all income levels),LCN,1976,5.838886469
Latin America & Caribbean (developing only),LAC,1976,5.308453284
Least developed countries: UN classification,LDC,1976,6.112796291
Low & middle income,LMY,1976,9.879731266
Low income,LIC,1976,6.345506297
Lower middle income,LMC,1976,17.1697748
Middle East & North Africa (all income levels),MEA,1976,4.623351663
Middle East & North Africa (developing only),MNA,1976,5.77343346
Middle income,MIC,1976,10.71989774
North America,NAC,1976,12.59000401
OECD members,OED,1976,12.53731403
Other small states,OSS,1976,1.505425242
Pacific island small states,PSS,1976,2.213023404
Small states,SST,1976,1.578514303
South Asia,SAS,1976,44.51996545
Sub-Saharan Africa (all income levels),SSF,1976,6.172485352
Sub-Saharan Africa (developing only),SSA,1976,6.174392079
Upper middle income,UMC,1976,7.460652364
World,WLD,1976,10.29107511
Afghanistan,AFG,1976,12.11592072
Albania,ALB,1976,20.98540146
Algeria,DZA,1976,2.977654992
American Samoa,ASM,1976,5
Andorra,ADO,1976,2.127659574
Angola,AGO,1976,2.326141012
Antigua and Barbuda,ATG,1976,6.818181818
Argentina,ARG,1976,9.50052801
Aruba,ABW,1976,11.11111111
Australia,AUS,1976,5.477005584
Austria,AUT,1976,18.4063938
"Bahamas, The",BHS,1976,0.699300699
Bahrain,BHR,1976,2.898550725
Bangladesh,BGD,1976,70.20050703
Barbados,BRB,1976,37.20930233
Belize,BLZ,1976,1.841297676
Benin,BEN,1976,12.41575027
Bermuda,BMU,1976,6
Bhutan,BTN,1976,2.568328232
Bolivia,BOL,1976,1.668051325
Botswana,BWA,1976,0.707567978
Brazil,BRA,1976,5.144685301
Brunei Darussalam,BRN,1976,0.759013283
Bulgaria,BGR,1976,35.61420953
Burkina Faso,BFA,1976,9.320175439
Burundi,BDI,1976,36.40965732
Cabo Verde,CPV,1976,9.429280397
Cambodia,KHM,1976,10.76365284
Cameroon,CMR,1976,11.8465867
Canada,CAN,1976,4.764606846
Cayman Islands,CYM,1976,0.833333333
Central African Republic,CAF,1976,2.937493981
Chad,TCD,1976,2.457909784
Channel Islands,CHI,1976,20.6185567
Chile,CHL,1976,5.64602465
China,CHN,1976,10.31715176
Colombia,COL,1976,3.289770167
Comoros,COM,1976,34.92745836
"Congo, Dem. Rep.",ZAR,1976,2.90686134
"Congo, Rep.",COG,1976,1.554904832
Costa Rica,CRI,1976,5.542499021
Cote d'Ivoire,CIV,1976,5.786163522
Cuba,CUB,1976,28.18435754
Cyprus,CYP,1976,12.33766234
Denmark,DNK,1976,62.70946424
Djibouti,DJI,1976,0.043140638
Dominica,DMA,1976,9.333333333
Dominican Republic,DOM,1976,19.86754967
Ecuador,ECU,1976,6.068487213
"Egypt, Arab Rep.",EGY,1976,2.607865789
El Salvador,SLV,1976,22.92471042
Equatorial Guinea,GNQ,1976,4.634581105
Ethiopia,ETH,1976,11.80744777
Faeroe Islands,FRO,1976,2.148997135
Fiji,FJI,1976,4.378762999
Finland,FIN,1976,8.082668505
France,FRA,1976,31.28572629
French Polynesia,PYF,1976,0.546448087
Gabon,GAB,1976,1.001280708
"Gambia, The",GMB,1976,16.10671937
Germany,DEU,1976,34.62034199
Ghana,GHA,1976,7.91069702
Greece,GRC,1976,22.40496509
Grenada,GRD,1976,11.76470588
Guam,GUM,1976,3.703703704
Guatemala,GTM,1976,11.19820829
Guinea,GIN,1976,12.96597754
Guinea-Bissau,GNB,1976,9.068278805
Guyana,GUY,1976,1.996443993
Haiti,HTI,1976,27.93904209
Honduras,HND,1976,12.85190812
"Hong Kong SAR, China",HKG,1976,8.910891089
Hungary,HUN,1976,56.78710395
Iceland,ISL,1976,1.266832918
India,IND,1976,54.50610287
Indonesia,IDN,1976,9.936132747
"Iran, Islamic Rep.",IRN,1976,9.413281754
Iraq,IRQ,1976,11.66060772
Ireland,IRL,1976,17.53520105
Isle of Man,IMY,1976,37.19298246
Israel,ISR,1976,15.01848429
Italy,ITA,1976,31.8384278
Jamaica,JAM,1976,13.388735
Japan,JPN,1976,13.42701228
Jordan,JOR,1976,3.320489574
Kenya,KEN,1976,6.676740345
Kiribati,KIR,1976,2.469135802
"Korea, Dem. Rep.",PRK,1976,18.27090773
"Korea, Rep.",KOR,1976,21.35600249
Kuwait,KWT,1976,0.056116723
Lao PDR,LAO,1976,3.292894281
Lebanon,LBN,1976,22.58064516
Lesotho,LSO,1976,11.69301713
Liberia,LBR,1976,3.799833887
Libya,LBY,1976,0.988894825
Liechtenstein,LIE,1976,25
Madagascar,MDG,1976,3.936100698
Malawi,MWI,1976,21.21340687
Malaysia,MYS,1976,3.242733222
Maldives,MDV,1976,10
Mali,MLI,1976,1.653021251
Malta,MLT,1976,37.5
Mauritania,MRT,1976,0.189191811
Mauritius,MUS,1976,49.26108374
Mexico,MEX,1976,9.123691453
Mongolia,MNG,1976,0.611498751
Morocco,MAR,1976,16.39032041
Mozambique,MOZ,1976,3.649635036
Myanmar,MMR,1976,14.56376044
Namibia,NAM,1976,0.794373793
Nepal,NPL,1976,15.45454545
Netherlands,NLD,1976,22.77843602
New Caledonia,NCL,1976,0.382932166
New Zealand,NZL,1976,10.48573924
Nicaragua,NIC,1976,8.808376267
Niger,NER,1976,7.716112734
Nigeria,NGA,1976,28.54727319
Norway,NOR,1976,2.171145396
Oman,OMN,1976,0.074313409
Pakistan,PAK,1976,39.51328352
Panama,PAN,1976,5.824589723
Papua New Guinea,PNG,1976,0.304729939
Paraguay,PRY,1976,2.919708029
Peru,PER,1976,2.34375
Philippines,PHL,1976,16.76895731
Poland,POL,1976,48.19941885
Portugal,PRT,1976,26.69945355
Puerto Rico,PRI,1976,10.59751973
Qatar,QAT,1976,0.172265289
Romania,ROM,1976,42.37214552
Rwanda,RWA,1976,28.37454398
Samoa,WSM,1976,5.300353357
San Marino,SMR,1976,16.66666667
Sao Tome and Principe,STP,1976,1.041666667
Saudi Arabia,SAU,1976,0.781508031
Senegal,SEN,1976,17.27522983
Seychelles,SYC,1976,2.173913043
Sierra Leone,SLE,1976,5.9573289
Singapore,SGP,1976,2.985074627
Solomon Islands,SLB,1976,0.357270454
Somalia,SOM,1976,1.538240826
South Africa,ZAF,1976,10.39659053
Spain,ESP,1976,31.34095322
Sri Lanka,LKA,1976,14.35177803
St. Kitts and Nevis,KNA,1976,22.85714286
St. Lucia,LCA,1976,8.196721311
St. Vincent and the Grenadines,VCT,1976,12.82051282
Sudan,SDN,1976,5.138888889
Suriname,SUR,1976,0.224358974
Swaziland,SWZ,1976,9.360465116
Sweden,SWE,1976,7.308573378
Switzerland,CHE,1976,9.347804088
Syrian Arab Republic,SYR,1976,28.62117749
Tanzania,TZA,1976,7.902461052
Thailand,THA,1976,29.68153614
Timor-Leste,TMP,1976,5.917955615
Togo,TGO,1976,33.09431881
Tonga,TON,1976,22.22222222
Trinidad and Tobago,TTO,1976,12.6705653
Tunisia,TUN,1976,22.39958805
Turkey,TUR,1976,32.30383431
Turks and Caicos Islands,TCA,1976,1.052631579
Uganda,UGA,1976,20.37936039
United Arab Emirates,ARE,1976,0.131578947
United Kingdom,GBR,1976,28.49584591
United States,USA,1976,20.3595168
Uruguay,URY,1976,8.936121586
Vanuatu,VUT,1976,1.312551272
"Venezuela, RB",VEN,1976,3.301400147
Vietnam,VNM,1976,18.12651694
Virgin Islands (U.S.),VIR,1976,14.28571429
West Bank and Gaza,WBG,1976,17.10963455
"Yemen, Rep.",YEM,1976,2.581586075
Zambia,ZMB,1976,4.100135864
Zimbabwe,ZWE,1976,6.371978803
Arab World,ARB,1977,3.641737579
Caribbean small states,CSS,1977,1.891638267
Central Europe and the Baltics,CEB,1977,45.4789615
East Asia & Pacific (all income levels),EAS,1977,8.613646786
East Asia & Pacific (developing only),EAP,1977,9.955080488
Euro area,EMU,1977,27.2440528
European Union,EUU,1977,29.08329182
Fragile and conflict affected situations,FCS,1977,4.885349922
Heavily indebted poor countries (HIPC),HPC,1977,5.543636343
High income,HIC,1977,11.02843412
High income: OECD,OEC,1977,12.24089064
Latin America & Caribbean (all income levels),LCN,1977,5.907394492
Latin America & Caribbean (developing only),LAC,1977,5.402865913
Least developed countries: UN classification,LDC,1977,6.111755377
Low & middle income,LMY,1977,9.833399664
Low income,LIC,1977,6.366232242
Lower middle income,LMC,1977,16.89768698
Middle East & North Africa (all income levels),MEA,1977,4.572099728
Middle East & North Africa (developing only),MNA,1977,5.699622732
Middle income,MIC,1977,10.65762502
North America,NAC,1977,12.61350761
OECD members,OED,1977,12.52294817
Other small states,OSS,1977,1.475790887
Pacific island small states,PSS,1977,2.324470626
Small states,SST,1977,1.571198397
South Asia,SAS,1977,44.57017641
Sub-Saharan Africa (all income levels),SSF,1977,5.943840283
Sub-Saharan Africa (developing only),SSA,1977,5.945470665
Upper middle income,UMC,1977,7.504403197
World,WLD,1977,10.25493467
Afghanistan,AFG,1977,12.11592072
Albania,ALB,1977,21.16788321
Algeria,DZA,1977,2.898721103
American Samoa,ASM,1977,5
Andorra,ADO,1977,2.127659574
Angola,AGO,1977,2.326141012
Antigua and Barbuda,ATG,1977,6.818181818
Argentina,ARG,1977,9.50052801
Aruba,ABW,1977,11.11111111
Australia,AUS,1977,5.348268097
Austria,AUT,1977,18.51537903
"Bahamas, The",BHS,1977,0.699300699
Bahrain,BHR,1977,2.898550725
Bangladesh,BGD,1977,70.1467312
Barbados,BRB,1977,37.20930233
Belize,BLZ,1977,1.885138097
Benin,BEN,1977,12.68180206
Bermuda,BMU,1977,6
Bhutan,BTN,1977,2.568328232
Bolivia,BOL,1977,1.703129327
Botswana,BWA,1977,0.707567978
Brazil,BRA,1977,5.264329145
Brunei Darussalam,BRN,1977,0.759013283
Bulgaria,BGR,1977,35.58709211
Burkina Faso,BFA,1977,9.502923977
Burundi,BDI,1977,36.68224299
Cabo Verde,CPV,1977,9.429280397
Cambodia,KHM,1977,10.76365284
Cameroon,CMR,1977,11.98620719
Canada,CAN,1977,4.802985866
Cayman Islands,CYM,1977,0.833333333
Central African Republic,CAF,1977,2.95354586
Chad,TCD,1977,2.457909784
Channel Islands,CHI,1977,20.6185567
Chile,CHL,1977,5.507496651
China,CHN,1977,10.3022395
Colombia,COL,1977,3.304191077
Comoros,COM,1977,34.92745836
"Congo, Dem. Rep.",ZAR,1977,2.915683377
"Congo, Rep.",COG,1977,1.546120059
Costa Rica,CRI,1977,5.542499021
Cote d'Ivoire,CIV,1977,5.911949686
Cuba,CUB,1977,28.22160149
Cyprus,CYP,1977,12.12121212
Denmark,DNK,1977,62.23743215
Djibouti,DJI,1977,0.043140638
Dominica,DMA,1977,9.333333333
Dominican Republic,DOM,1977,20.4884106
Ecuador,ECU,1977,5.96012137
"Egypt, Arab Rep.",EGY,1977,2.510422422
El Salvador,SLV,1977,22.92471042
Equatorial Guinea,GNQ,1977,4.634581105
Ethiopia,ETH,1977,11.83469573
Faeroe Islands,FRO,1977,2.148997135
Fiji,FJI,1977,4.652435687
Finland,FIN,1977,7.940510194
France,FRA,1977,31.53044564
French Polynesia,PYF,1977,0.546448087
Gabon,GAB,1977,1.059494703
"Gambia, The",GMB,1977,16.79841897
Germany,DEU,1977,34.57451379
Ghana,GHA,1977,7.91069702
Greece,GRC,1977,22.24980605
Grenada,GRD,1977,11.76470588
Guam,GUM,1977,3.703703704
Guatemala,GTM,1977,11.6648003
Guinea,GIN,1977,12.86830539
Guinea-Bissau,GNB,1977,9.068278805
Guyana,GUY,1977,2.143764288
Haiti,HTI,1977,27.93904209
Honduras,HND,1977,13.43283582
"Hong Kong SAR, China",HKG,1977,8
Hungary,HUN,1977,56.36949755
Iceland,ISL,1977,1.286783042
India,IND,1977,54.50677555
Indonesia,IDN,1977,9.936132747
"Iran, Islamic Rep.",IRN,1977,9.19161217
Iraq,IRQ,1977,11.66060772
Ireland,IRL,1977,17.17230367
Isle of Man,IMY,1977,37.54385965
Israel,ISR,1977,15.01848429
Italy,ITA,1977,31.82142736
Jamaica,JAM,1977,13.388735
Japan,JPN,1977,13.40338428
Jordan,JOR,1977,3.331822303
Kenya,KEN,1977,6.676740345
Kiribati,KIR,1977,2.469135802
"Korea, Dem. Rep.",PRK,1977,18.27090773
"Korea, Rep.",KOR,1977,21.42857143
Kuwait,KWT,1977,0.056116723
Lao PDR,LAO,1977,3.336221837
Lebanon,LBN,1977,22.28739003
Lesotho,LSO,1977,9.486166008
Liberia,LBR,1977,3.851744186
Libya,LBY,1977,0.991736477
Liechtenstein,LIE,1977,25
Madagascar,MDG,1977,4.200914812
Malawi,MWI,1977,21.21340687
Malaysia,MYS,1977,3.334043525
Maldives,MDV,1977,10
Mali,MLI,1977,1.651382162
Malta,MLT,1977,40.625
Mauritania,MRT,1977,0.190162026
Mauritius,MUS,1977,49.26108374
Mexico,MEX,1977,9.147354613
Mongolia,MNG,1977,0.708051186
Morocco,MAR,1977,16.69280753
Mozambique,MOZ,1977,3.649635036
Myanmar,MMR,1977,14.61272455
Namibia,NAM,1977,0.794373793
Nepal,NPL,1977,15.55944056
Netherlands,NLD,1977,22.95616114
New Caledonia,NCL,1977,0.382932166
New Zealand,NZL,1977,10.39079412
Nicaragua,NIC,1977,8.808376267
Niger,NER,1977,7.716112734
Nigeria,NGA,1977,22.63030183
Norway,NOR,1977,2.184834837
Oman,OMN,1977,0.074313409
Pakistan,PAK,1977,39.7467829
Panama,PAN,1977,5.838041431
Papua New Guinea,PNG,1977,0.317979066
Paraguay,PRY,1977,3.196576894
Peru,PER,1977,2.42421875
Philippines,PHL,1977,17.10433645
Poland,POL,1977,48.12106174
Portugal,PRT,1977,26.64480874
Puerto Rico,PRI,1977,10.82299887
Qatar,QAT,1977,0.172265289
Romania,ROM,1977,42.4633151
Rwanda,RWA,1977,28.98256992
Samoa,WSM,1977,5.300353357
San Marino,SMR,1977,16.66666667
Sao Tome and Principe,STP,1977,1.041666667
Saudi Arabia,SAU,1977,0.809419033
Senegal,SEN,1977,16.22604269
Seychelles,SYC,1977,2.173913043
Sierra Leone,SLE,1977,6.026600166
Singapore,SGP,1977,2.985074627
Solomon Islands,SLB,1977,0.392997499
Somalia,SOM,1977,1.544616954
South Africa,ZAF,1977,10.3619682
Spain,ESP,1977,31.28878568
Sri Lanka,LKA,1977,15.14909903
St. Kitts and Nevis,KNA,1977,22.85714286
St. Lucia,LCA,1977,8.196721311
St. Vincent and the Grenadines,VCT,1977,12.82051282
Sudan,SDN,1977,5.18013468
Suriname,SUR,1977,0.230769231
Swaziland,SWZ,1977,8.662790698
Sweden,SWE,1977,7.286640347
Switzerland,CHE,1977,9.357923497
Syrian Arab Republic,SYR,1977,27.65806943
Tanzania,TZA,1977,7.902461052
Thailand,THA,1977,30.87357357
Timor-Leste,TMP,1977,6.052454607
Togo,TGO,1977,33.09431881
Tonga,TON,1977,22.22222222
Trinidad and Tobago,TTO,1977,12.6705653
Tunisia,TUN,1977,22.70211123
Turkey,TUR,1977,32.56499877
Turks and Caicos Islands,TCA,1977,1.052631579
Uganda,UGA,1977,20.13412742
United Arab Emirates,ARE,1977,0.14354067
United Kingdom,GBR,1977,28.60744844
United States,USA,1977,20.36825142
Uruguay,URY,1977,8.707576277
Vanuatu,VUT,1977,1.394585726
"Venezuela, RB",VEN,1977,3.360353721
Vietnam,VNM,1977,18.37230022
Virgin Islands (U.S.),VIR,1977,14.28571429
West Bank and Gaza,WBG,1977,17.10963455
"Yemen, Rep.",YEM,1977,2.581586075
Zambia,ZMB,1977,3.875489312
Zimbabwe,ZWE,1977,6.371978803
Arab World,ARB,1978,3.659206763
Caribbean small states,CSS,1978,1.960784314
Central Europe and the Baltics,CEB,1978,45.41866175
East Asia & Pacific (all income levels),EAS,1978,8.681043481
East Asia & Pacific (developing only),EAP,1978,9.971315548
Euro area,EMU,1978,27.3447834
European Union,EUU,1978,29.14198542
Fragile and conflict affected situations,FCS,1978,4.920296405
Heavily indebted poor countries (HIPC),HPC,1978,5.616634878
High income,HIC,1978,11.13560143
High income: OECD,OEC,1978,12.3705394
Latin America & Caribbean (all income levels),LCN,1978,5.914170558
Latin America & Caribbean (developing only),LAC,1978,5.421309911
Least developed countries: UN classification,LDC,1978,6.181100122
Low & middle income,LMY,1978,9.853010118
Low income,LIC,1978,6.479065187
Lower middle income,LMC,1978,16.9154376
Middle East & North Africa (all income levels),MEA,1978,4.520669834
Middle East & North Africa (developing only),MNA,1978,5.627084604
Middle income,MIC,1978,10.65507435
North America,NAC,1978,12.75332392
OECD members,OED,1978,12.64413633
Other small states,OSS,1978,1.512429726
Pacific island small states,PSS,1978,2.419996816
Small states,SST,1978,1.615093833
South Asia,SAS,1978,44.93608877
Sub-Saharan Africa (all income levels),SSF,1978,5.927919811
Sub-Saharan Africa (developing only),SSA,1978,5.929530951
Upper middle income,UMC,1978,7.491593896
World,WLD,1978,10.30542983
Afghanistan,AFG,1978,12.11592072
Albania,ALB,1978,21.27737226
Algeria,DZA,1978,2.89368277
American Samoa,ASM,1978,5
Andorra,ADO,1978,2.127659574
Angola,AGO,1978,2.326141012
Antigua and Barbuda,ATG,1978,6.818181818
Argentina,ARG,1978,9.50052801
Aruba,ABW,1978,11.11111111
Australia,AUS,1978,5.534540437
Austria,AUT,1978,18.73334948
"Bahamas, The",BHS,1978,0.699300699
Bahrain,BHR,1978,2.898550725
Bangladesh,BGD,1978,70.10063763
Barbados,BRB,1978,37.20930233
Belize,BLZ,1978,1.885138097
Benin,BEN,1978,12.85916992
Bermuda,BMU,1978,6
Bhutan,BTN,1978,2.568328232
Bolivia,BOL,1978,1.732668697
Botswana,BWA,1978,0.707567978
Brazil,BRA,1978,5.264329145
Brunei Darussalam,BRN,1978,0.759013283
Bulgaria,BGR,1978,35.48766157
Burkina Faso,BFA,1978,9.685672515
Burundi,BDI,1978,36.40965732
Cabo Verde,CPV,1978,9.429280397
Cambodia,KHM,1978,11.04690687
Cameroon,CMR,1978,11.92908972
Canada,CAN,1978,4.841364886
Cayman Islands,CYM,1978,0.833333333
Central African Republic,CAF,1978,2.96959774
Chad,TCD,1978,2.496029225
Channel Islands,CHI,1978,20.10309278
Chile,CHL,1978,5.368968652
China,CHN,1978,10.27134983
Colombia,COL,1978,3.31771068
Comoros,COM,1978,34.92745836
"Congo, Dem. Rep.",ZAR,1978,2.920094396
"Congo, Rep.",COG,1978,1.414348463
Costa Rica,CRI,1978,5.542499021
Cote d'Ivoire,CIV,1978,6.006289308
